year,eez_country,GDP
2003,ABW,20833.76161
2003,AFG,190.6838143
2003,AGO,982.9608993
2003,ALB,1846.118813
2003,AND,32271.9639
2003,ARE,33499.09375
2003,ARG,3349.806124
2003,ARM,930.1273219
2003,ASM,8856.547459
2003,ATG,10789.95096
2003,AUS,23447.031
2003,AUT,32222.89724
2003,AZE,883.6439965
2003,BDI,113.5673664
2003,BEL,30587.66841
2003,BEN,709.6905332
2003,BFA,373.7876294
2003,BGD,446.3106592
2003,BGR,2719.497656
2003,BHR,14222.0368
2003,BHS,28327.27087
2003,BIH,2224.745864
2003,BLR,1819.766059
2003,BLZ,3650.366521
2003,BMU,66111.72523
2003,BOL,907.5371101
2003,BRA,3070.910491
2003,BRB,11699.45576
2003,BRN,18560.60857
2003,BTN,962.0969037
2003,BWA,4330.9449
2003,CAF,293.6618517
2003,CAN,28200.65808
2003,CHE,48087.58314
2003,CHI,48859.48302
2003,CHL,4772.56282
2003,CHN,1288.643252
2003,CIV,869.7125993
2003,CMR,865.9581375
2003,COD,173.7961353
2003,COG,1026.107674
2003,COL,2281.40196
2003,COM,935.611518
2003,CPV,1809.089925
2003,CRI,4129.632791
2003,CUB,3197.133754
2003,CUW,
2003,CYM,
2003,CYP,20252.23898
2003,CZE,9773.117503
2003,DEU,30243.57653
2003,DJI,818.8666298
2003,DMA,4897.44175
2003,DNK,40458.7774
2003,DOM,2445.435893
2003,DZA,2103.413058
2003,ECU,2425.851842
2003,EGY,1138.664673
2003,ERI,334.5854429
2003,ESP,21463.44266
2003,EST,7206.16648
2003,ETH,119.490391
2003,FIN,32855.13263
2003,FJI,2837.892246
2003,FRA,29568.38595
2003,FRO,31497.96692
2003,FSM,2295.889655
2003,GAB,4922.376526
2003,GBR,34419.14791
2003,GEO,1010.00798
2003,GHA,367.8215216
2003,GIB,
2003,GIN,393.7399293
2003,GMB,335.906217
2003,GNB,371.2198274
2003,GNQ,3618.576094
2003,GRC,18477.57841
2003,GRD,5682.5961
2003,GRL,27459.76278
2003,GTM,1765.351677
2003,GUM,22572.0753
2003,GUY,997.2100346
2003,HKG,23977.01945
2003,HND,1145.497561
2003,HRV,8060.257162
2003,HTI,332.6147785
2003,HUN,8421.103313
2003,IDN,1065.648539
2003,IMN,29520.0323
2003,IND,546.7266145
2003,IRL,41106.92527
2003,IRN,2253.936132
2003,IRQ,817.9
2003,ISL,39423.92801
2003,ISR,18979.32345
2003,ITA,27465.6753
2003,JAM,3469.151565
2003,JOR,1902.589902
2003,JPN,34808.39092
2003,KAZ,2068.124118
2003,KEN,429.7878437
2003,KGZ,380.5064324
2003,KHM,362.3357077
2003,KIR,1015.724172
2003,KNA,10631.40699
2003,KOR,14672.85747
2003,KWT,22148.37815
2003,LAO,362.8214135
2003,LBN,4576.390746
2003,LBR,243.0893405
2003,LBY,4673.143913
2003,LCA,6150.921369
2003,LIE,89851.97716
2003,LKA,982.1956459
2003,LSO,573.6537676
2003,LTU,5505.535669
2003,LUX,65445.88503
2003,LVA,5127.593575
2003,MAC,17808.90151
2003,MAF,
2003,MAR,1725.458038
2003,MCO,108627.3057
2003,MDA,682.5255088
2003,MDG,368.7971942
2003,MDV,3475.983305
2003,MEX,7075.369643
2003,MHL,2458.068318
2003,MKD,2408.80011
2003,MLI,392.524759
2003,MLT,13587.80927
2003,MMR,217.3904189
2003,MNE,2789.159065
2003,MNG,646.1932563
2003,MNP,21381.60733
2003,MOZ,323.5225887
2003,MRT,717.9003701
2003,MUS,4793.718179
2003,MWI,267.3990565
2003,MYS,4461.847687
2003,NAM,2560.774036
2003,NCL,
2003,NER,267.8532881
2003,NGA,795.3862467
2003,NIC,1005.732473
2003,NLD,35672.2066
2003,NOR,50134.89077
2003,NPL,252.4024323
2003,NRU,
2003,NZL,21913.70817
2003,OMN,9066.347498
2003,PAK,599.3763227
2003,PAN,4267.303325
2003,PER,2145.643183
2003,PHL,1048.008192
2003,PLW,7762.224242
2003,PNG,568.2464399
2003,POL,5693.377763
2003,PRI,19557.12025
2003,PRK,
2003,PRT,15762.97579
2003,PRY,1365.416418
2003,PSE,1257.69857
2003,PYF,
2003,QAT,34517.75509
2003,ROU,2679.41191
2003,RUS,2975.125353
2003,RWA,215.7489815
2003,SAU,9609.966975
2003,SDN,484.8447351
2003,SEN,823.7211451
2003,SGP,23730.15245
2003,SLB,744.3525546
2003,SLE,266.4471103
2003,SLV,2209.496508
2003,SMR,51268.33418
2003,SOM,286.3
2003,SRB,3005.426352
2003,SSD,
2003,STP,678.6928396
2003,SUR,2611.356086
2003,SVK,8712.698793
2003,SVN,14849.03695
2003,SWE,37321.7979
2003,SWZ,2148.619935
2003,SXM,
2003,SYC,8524.961236
2003,SYR,1253.395146
2003,TCA,16382.93711
2003,TCD,291.9448516
2003,TGO,396.0300441
2003,THA,2359.116867
2003,TJK,237.7574442
2003,TKM,1283.911263
2003,TLS,517.7846146
2003,TON,2033.790901
2003,TTO,8807.900379
2003,TUN,2760.414314
2003,TUR,4718.199808
2003,TUV,1874.468285
2003,TWN,14040.597
2003,TZA,431.2796931
2003,UGA,243.9015264
2003,UKR,1047.50279
2003,URY,3624.198052
2003,USA,39496.48588
2003,UZB,396.377979
2003,VCT,4447.743813
2003,VEN,3272.615024
2003,VGB,
2003,VIR,31823.12499
2003,VNM,480.5797992
2003,VUT,1580.542444
2003,WSM,1909.122171
2003,XKX,1638.104739
2003,YEM,620.3827587
2003,ZAF,3751.282813
2003,ZMB,435.4580833
2003,ZWE,478.007405
