year,eez_country,GDP
2009,ABW,24630.45371
2009,AFG,438.0760344
2009,AGO,3122.780766
2009,ALB,4114.140114
2009,AND,43503.18552
2009,ARE,32024.1816
2009,ARG,8225.137176
2009,ARM,2994.342544
2009,ASM,11961.25823
2009,ATG,14113.07726
2009,AUS,42772.35917
2009,AUT,47963.1794
2009,AZE,4950.294791
2009,BDI,212.1368804
2009,BEL,44583.54481
2009,BEN,1084.3939
2009,BFA,621.6731034
2009,BGD,702.26441
2009,BGR,6984.965976
2009,BHR,19355.90467
2009,BHS,28552.19048
2009,BIH,4714.702495
2009,BLR,5351.355382
2009,BLZ,4186.489965
2009,BMU,88463.31282
2009,BOL,1754.211061
2009,BRA,8597.915352
2009,BRB,15885.57971
2009,BRN,27955.71386
2009,BTN,1819.213401
2009,BWA,5255.768461
2009,CAF,474.7054087
2009,CAN,40773.06153
2009,CHE,69927.46877
2009,CHI,
2009,CHL,10208.90676
2009,CHN,3832.235952
2009,CIV,1210.295426
2009,CMR,1314.706015
2009,COD,298.6196821
2009,COG,2314.266025
2009,COL,5193.241451
2009,COM,1339.337191
2009,CPV,3517.401245
2009,CRI,6760.477515
2009,CUB,5529.67036
2009,CUW,
2009,CYM,77398.01584
2009,CYP,32109.24251
2009,CZE,19741.59763
2009,DEU,41485.90165
2009,DJI,1267.312801
2009,DMA,6902.85717
2009,DNK,58163.27688
2009,DOM,5039.402596
2009,DZA,3883.261271
2009,ECU,4231.615798
2009,EGY,2329.23948
2009,ERI,595.1099872
2009,ESP,32042.47408
2009,EST,14794.97079
2009,ETH,380.5690479
2009,FIN,47293.99283
2009,FJI,3362.816555
2009,FRA,41575.41875
2009,FRO,47447.87004
2009,FSM,2721.870357
2009,GAB,7690.052235
2009,GBR,38713.13743
2009,GEO,2822.66743
2009,GHA,1074.75538
2009,GIB,
2009,GIN,674.0855502
2009,GMB,833.2804027
2009,GNB,557.1716148
2009,GNQ,16667.93682
2009,GRC,29710.9703
2009,GRD,7290.6971
2009,GRL,44918.56488
2009,GTM,2695.221264
2009,GUM,30026.50321
2009,GUY,2756.819889
2009,HKG,30697.34038
2009,HND,1789.706651
2009,HRV,14555.99645
2009,HTI,672.0369979
2009,HUN,13046.48101
2009,IDN,2261.247224
2009,IMN,65031.33187
2009,IND,1101.96084
2009,IRL,52105.15248
2009,IRN,5709.94798
2009,IRQ,3853.940935
2009,ISL,41333.41853
2009,ISR,27715.63681
2009,ITA,37079.75867
2009,JAM,4316.231053
2009,JOR,3504.00246
2009,JPN,40855.17564
2009,KAZ,7165.223175
2009,KEN,905.1317861
2009,KGZ,871.2243893
2009,KHM,738.0547836
2009,KIR,1311.999002
2009,KNA,15388.36724
2009,KOR,19143.85161
2009,KWT,37561.67267
2009,LAO,948.6539323
2009,LBN,7354.953605
2009,LBR,470.9476196
2009,LBY,10275.26656
2009,LCA,8137.845494
2009,LIE,126082.4926
2009,LKA,2090.401826
2009,LSO,890.9963833
2009,LTU,11837.39103
2009,LUX,103198.6693
2009,LVA,12257.21657
2009,MAC,40796.96183
2009,MAF,
2009,MAR,2866.924199
2009,MCO,154762.1994
2009,MDA,1899.010117
2009,MDG,467.5397549
2009,MDV,6636.412416
2009,MEX,8002.972106
2009,MHL,2698.179556
2009,MKD,4544.008835
2009,MLI,698.8989219
2009,MLT,20675.58259
2009,MMR,734.4460067
2009,MNE,6727.107767
2009,MNG,1714.360545
2009,MNP,14669.7913
2009,MOZ,519.7604047
2009,MRT,1392.464144
2009,MUS,7318.12641
2009,MWI,438.2120429
2009,MYS,7292.494447
2009,NAM,4265.258745
2009,NCL,
2009,NER,459.4241732
2009,NGA,1891.33537
2009,NIC,1444.372527
2009,NLD,52514.02712
2009,NOR,79977.69708
2009,NPL,478.1731816
2009,NRU,
2009,NZL,28205.73284
2009,OMN,16823.77165
2009,PAK,957.9956808
2009,PAN,7576.140467
2009,PER,4196.312793
2009,PHL,1905.894711
2009,PLW,10028.40033
2009,PNG,1626.312399
2009,POL,11527.53442
2009,PRI,25768.72589
2009,PRK,
2009,PRT,23059.79745
2009,PRY,3624.571058
2009,PSE,1970.182963
2009,PYF,
2009,QAT,59094.44494
2009,ROU,8548.118672
2009,RUS,8562.813277
2009,RWA,582.0572768
2009,SAU,16113.14249
2009,SDN,1163.796952
2009,SEN,1317.235687
2009,SGP,38927.20688
2009,SLB,1160.301648
2009,SLE,391.2010053
2009,SLV,2858.47963
2009,SMR,66722.69931
2009,SOM,246.5
2009,SRB,6169.114195
2009,SSD,1337.882084
2009,STP,1067.914125
2009,SUR,7408.389111
2009,SVK,16531.67051
2009,SVN,24694.23056
2009,SWE,46946.96027
2009,SWZ,3385.842926
2009,SXM,
2009,SYC,9706.95606
2009,SYR,
2009,TCA,22019.65773
2009,TCD,800.4642249
2009,TGO,538.4419516
2009,THA,4213.006339
2009,TJK,676.1234193
2009,TKM,4036.455999
2009,TLS,676.6227594
2009,TON,3062.533091
2009,TTO,14514.14172
2009,TUN,4128.462783
2009,TUR,9038.52015
2009,TUV,2599.873012
2009,TZA,695.2167768
2009,UGA,793.4832855
2009,UKR,2542.995424
2009,URY,9451.932449
2009,USA,47099.98047
2009,UZB,1213.265328
2009,VCT,6232.719361
2009,VEN,11765.10018
2009,VGB,
2009,VIR,38771.27439
2009,VNM,1217.268555
2009,VUT,2649.618144
2009,WSM,3168.176706
2009,XKX,3209.694109
2009,YEM,1116.084594
2009,ZAF,5862.79734
2009,ZMB,1159.907762
2009,ZWE,771.5987859
