year,eez_country,GDP
2000,ABW,20620.70063
2000,AFG,
2000,AGO,556.8363181
2000,ALB,1126.683318
2000,AND,21854.2468
2000,ARE,33291.41937
2000,ARG,7708.100996
2000,ARM,622.7421391
2000,ASM,
2000,ATG,10920.84269
2000,AUS,21679.24784
2000,AUT,24564.45829
2000,AZE,655.0974326
2000,BDI,136.4639708
2000,BEL,23041.53473
2000,BEN,511.400227
2000,BFA,254.7175291
2000,BGD,418.0689683
2000,BGR,1621.242961
2000,BHR,13636.39623
2000,BHS,27097.61081
2000,BIH,1467.776477
2000,BLR,1276.288034
2000,BLZ,3364.332936
2000,BMU,56284.16865
2000,BOL,997.5824599
2000,BRA,3749.75325
2000,BRB,11268.25406
2000,BRN,18012.55626
2000,BTN,718.1878307
2000,BWA,3522.308678
2000,CAF,251.2068774
2000,CAN,24190.24962
2000,CHE,37868.32306
2000,CHI,43381.65784
2000,CHL,5074.901624
2000,CHN,959.3724836
2000,CIV,651.3059068
2000,CMR,649.9918454
2000,COD,405.216253
2000,COG,1029.577037
2000,COL,2520.480898
2000,COM,645.8186908
2000,CPV,1259.323656
2000,CRI,3772.870012
2000,CUB,2747.098575
2000,CUW,
2000,CYM,
2000,CYP,14388.34806
2000,CZE,6011.61522
2000,DEU,23635.92922
2000,DJI,768.1760767
2000,DMA,4787.780171
2000,DNK,30743.54768
2000,DOM,2869.105861
2000,DZA,1764.97383
2000,ECU,1445.279324
2000,EGY,1450.476242
2000,ERI,308.1337836
2000,ESP,14713.06571
2000,EST,4075.970639
2000,ETH,124.4608003
2000,FIN,24285.46682
2000,FJI,2076.568784
2000,FRA,22364.02939
2000,FRO,22653.31605
2000,FSM,2171.950243
2000,GAB,4125.716664
2000,GBR,28149.87001
2000,GEO,749.9085236
2000,GHA,258.4709595
2000,GIB,
2000,GIN,363.482479
2000,GMB,594.151643
2000,GNB,308.1441193
2000,GNQ,1725.554738
2000,GRC,12042.95373
2000,GRD,5057.173965
2000,GRL,19004.10729
2000,GTM,1664.298958
2000,GUM,
2000,GUY,954.4041525
2000,HKG,25756.66378
2000,HND,1080.462129
2000,HRV,4849.534223
2000,HTI,467.1475588
2000,HUN,4624.281657
2000,IDN,780.190201
2000,IMN,20322.94615
2000,IND,443.3141934
2000,IRL,26241.36461
2000,IRN,1670.00947
2000,IRQ,1980.2
2000,ISL,32018.06368
2000,ISR,21043.57493
2000,ITA,20087.59199
2000,JAM,3384.694861
2000,JOR,1674.825261
2000,JPN,38532.04088
2000,KAZ,1229.000958
2000,KEN,397.4826588
2000,KGZ,279.6195693
2000,KHM,302.5771636
2000,KIR,796.8881748
2000,KNA,9836.195568
2000,KOR,12256.99357
2000,KWT,18440.37852
2000,LAO,325.1869982
2000,LBN,4491.637259
2000,LBR,306.8328947
2000,LBY,7142.774452
2000,LCA,5950.351196
2000,LIE,74853.93873
2000,LKA,869.6965166
2000,LSO,436.488352
2000,LTU,3297.354701
2000,LUX,48735.99549
2000,LVA,3351.230706
2000,MAC,15710.08693
2000,MAF,
2000,MAR,1334.943051
2000,MCO,82367.99128
2000,MDA,440.6720307
2000,MDG,293.6071574
2000,MDV,2234.579866
2000,MEX,7157.8145
2000,MHL,2272.722795
2000,MKD,1854.145956
2000,MLI,269.8711377
2000,MLT,10391.00432
2000,MMR,190.6062319
2000,MNE,1627.072633
2000,MNG,474.2168965
2000,MNP,
2000,MOZ,313.5680341
2000,MRT,676.5676584
2000,MUS,3929.075495
2000,MWI,156.3857186
2000,MYS,4043.662051
2000,NAM,2136.440243
2000,NCL,12579.59511
2000,NER,197.5244629
2000,NGA,567.930736
2000,NIC,1007.501429
2000,NLD,26149.41108
2000,NOR,38131.46061
2000,NPL,229.4902871
2000,NRU,
2000,NZL,13641.10272
2000,OMN,8601.25417
2000,PAK,576.1956006
2000,PAN,4060.324493
2000,PER,1955.588006
2000,PHL,1072.809064
2000,PLW,7647.929861
2000,PNG,602.1869023
2000,POL,4492.727604
2000,PRI,16192.12697
2000,PRK,
2000,PRT,11497.75346
2000,PRY,1663.605252
2000,PSE,1476.17185
2000,PYF,14323.82082
2000,QAT,29976.11704
2000,ROU,1659.90764
2000,RUS,1771.594059
2000,RWA,218.6801627
2000,SAU,9171.330145
2000,SDN,366.1728076
2000,SEN,604.654066
2000,SGP,23852.32703
2000,SLB,1054.388246
2000,SLE,138.6986922
2000,SLV,2001.538009
2000,SMR,36601.82755
2000,SOM,386.1
2000,SRB,914.7855093
2000,SSD,
2000,STP,529.1
2000,SUR,2012.260287
2000,SVK,5413.150621
2000,SVN,10201.30354
2000,SWE,29624.91267
2000,SWZ,1728.70534
2000,SXM,
2000,SYC,7578.851053
2000,SYR,1177.629268
2000,TCA,
2000,TCD,165.7629866
2000,TGO,302.2063943
2000,THA,2007.735175
2000,TJK,138.4288795
2000,TKM,643.174726
2000,TLS,415.0834787
2000,TON,2065.502661
2000,TTO,6435.164683
2000,TUN,2211.826817
2000,TUR,4316.548907
2000,TUV,1462.8547
2000,TWN,14844.238
2000,TZA,410.9523276
2000,UGA,261.8689977
2000,UKR,635.7005351
2000,URY,6875.021328
2000,USA,36334.90878
2000,UZB,558.2268024
2000,VCT,3676.439642
2000,VEN,4842.037202
2000,VGB,
2000,VIR,
2000,VNM,390.0933261
2000,VUT,1470.572265
2000,WSM,1542.066736
2000,XKX,1087.762401
2000,YEM,554.4486334
2000,ZAF,3032.427138
2000,ZMB,345.6895544
2000,ZWE,563.0577411
