date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
29-01-2010,NA,105.9417,-6.0083,Boarded,"Ciwandan Anchorage, Indonesia",IDN,IDN,2.002330843,105.9570419,-5.998711847,NA,PAC Alnath,NA,Anchored,mappingpiracy
03-02-2010,NA,47.0667,13.0667,Hijacked,Gulf of Aden,YEM,YEM,52.3823394,46.82422936,13.47630443,NA,Rim,NA,Steaming,mappingpiracy
05-02-2010,NA,48.75,13,Boarded,Gulf of Aden,YEM,YEM,113.5709406,48.46876061,13.98895905,NA,Ariella,NA,Steaming,mappingpiracy
05-02-2010,NA,-77.19,-12.0233,Boarded,"Callao Anchorage No. 1, Peru",PER,PER,4.178091322,-77.15510006,-12.03899505,NA,Tenca Arrow,NA,Anchored,mappingpiracy
06-02-2010,NA,104.0242,3.2017,Hijacked,"North of Tioman Island, Malaysia",MYS,MYS,38.00913887,104.1706649,2.891099351,NA,Asta & Callista,NA,Steaming,mappingpiracy
07-02-2010,NA,-80.0167,-3.45,Boarded,"Puerto Bolivar Inner Anchorage, Ecuador",ECU,ECU,18.9148337,-80.13556881,-3.327569269,NA,Atlantic Mermaid,NA,Anchored,mappingpiracy
07-02-2010,NA,116.9833,-1.3633,Attempted,"Balikpapan Anchorage, Indonesia",IDN,IDN,13.9368977,116.9576929,-1.239922784,NA,Blue Jasper,NA,Anchored,mappingpiracy
13-02-2010,NA,104.208,1.3067,Boarded,Malaysia,MYS,MYS,4.541182766,104.2192489,1.346177476,NA,Theodore Storm,NA,Anchored,mappingpiracy
13-02-2010,NA,-14.5338,9.1897,Boarded,"Off Conakry Island, Guinea",GIN,GIN,95.56725878,-13.72622637,9.511053778,NA,Songa Emerald,NA,Steaming,mappingpiracy
14-02-2010,NA,83.36,17.6283,Boarded,"Visakhapatnam Roads, India (Located Port in city, aka: Visakhapatnam Anchorage, used coordinates from other observations.)",IND,IND,7.593026935,83.29908288,17.66429271,NA,Sampurna Swarajya,NA,Anchored,mappingpiracy
14-02-2010,NA,83.36,17.6283,Boarded,"Visakhapatnam Anchorage, India",IND,IND,7.593026935,83.29908288,17.66429271,NA,Prospect,NA,Anchored,mappingpiracy
15-02-2010,NA,-72.3717,18.5822,Attempted,"Port Au Prince Anchorage, Haiti",HTI,HTI,3.270770663,-72.34341387,18.57013581,NA,Inagua Espana,NA,Stationary,mappingpiracy
19-02-2010,NA,-58.1875,6.6933,Boarded,"Georgetown Anchorage, Guyana",GUY,GUY,13.42973347,-58.16966712,6.813421942,NA,CIC Breves,NA,Anchored,mappingpiracy
23-02-2010,NA,58.8333,16.5,Attempted,"190 NM Off Oman Coast, Arabian Sea",OMN,OMN,295.4648804,57.71941166,18.94692617,NA,Kalypso,NA,Steaming,mappingpiracy
24-02-2010,NA,107.0817,10.2567,Boarded,"Vung Tau Anchorage, Vietnam",VNM,VNM,7.378529611,107.0871688,10.32318757,NA,Iclcos Celebrity,NA,Anchored,mappingpiracy
28-02-2010,NA,43.4333,12.5417,Attempted,"Bab Al Mandeb, Southern Tip of Red Sea",YEM,DJI,10.00963277,43.43580163,12.63214753,NA,Vinalines Glory,NA,Steaming,mappingpiracy
01-03-2010,NA,47.6446,12.5182,Hijacked,Gulf of Aden,YEM,YEM,128.5568691,47.39820397,13.65485261,NA,Al Nisr Al Saudi,NA,Steaming,mappingpiracy
02-03-2010,NA,44.79,12.64,Attempted,"6 NM South Off Little Aden, Gulf of Aden",YEM,YEM,12.65213999,44.83961022,12.74347565,NA,Alpine Endurance,NA,Steaming,mappingpiracy
02-03-2010,NA,59.8833,15.55,Attempted,"Off Oman, Arabian Sea",OMN,NA,439.4983744,57.80111738,18.98065827,NA,Pantelis,NA,Steaming,mappingpiracy
03-03-2010,NA,42.6167,-5.2333,Hijacked,"151nm E of Pembra Island (Tanzania), off Somalia",TZA,TZA,304.8578358,39.87818444,-4.987725519,NA,Sakoba,NA,Steaming,mappingpiracy
03-03-2010,NA,42.975,13.6167,Attempted,Southern Part of Red Sea,YEM,YEM,24.74781902,42.79184004,13.75071849,NA,Antonis A,NA,Steaming,mappingpiracy
03-03-2010,NA,-10.7903,6.33,Boarded,"Monrovia Port, Liberia (Located port coordinates)",LBR,LBR,0.5642391108,-10.78905189,6.334947007,NA,Sound Proodos,NA,Berthed,mappingpiracy
04-03-2010,NA,47.1167,-1.2833,Attempted,"Approx. 227 NM SE of Kismayo, Somalia",SOM,NA,416.182637,45.26620527,1.987290757,NA,Beautemps-Beaupre,NA,Steaming,mappingpiracy
04-03-2010,NA,47.1833,-3.4333,Attempted,"About 340 NM SSE of Mogadishu, Somalia",SOM,NA,607.5713656,43.28549238,0.414984442,NA,Albacan,NA,Steaming,mappingpiracy
05-03-2010,NA,44.3,-9.5833,Hijacked,"680nm S of Mogadishu, Somalia (Identified closest to Adabra Atoll, Seychelles)",SYC,SYC,210.5827979,46.20736738,-9.385511977,NA,UBT Ocean,NA,Steaming,mappingpiracy
05-03-2010,NA,45.8667,-2.9333,Attempted,"300 NM South off Mogadishu, Somalia",SOM,NA,463.5041821,42.77027429,-0.129327081,NA,Intertuna Dos,NA,Steaming,mappingpiracy
05-03-2010,NA,91.746,22.1957,Boarded,"Chittagong Anchorage B, Bangladesh",BGD,BGD,6.313027855,91.78711999,22.2379418,NA,Bluegreen Tigre,NA,Anchored,mappingpiracy
08-03-2010,NA,42.5167,13.625,Attempted,"9 NM from Hanish Al Kubra Island, Southern Part of Red Sea",YEM,ERI,19.07539265,42.68848718,13.66376374,NA,Vogebulker,NA,Steaming,mappingpiracy
08-03-2010,NA,107.0667,10.35,Boarded,"Vung Tau Anchorage, Vietnam",VNM,VNM,2.618773932,107.0737411,10.37262604,NA,Intrepid,NA,Anchored,mappingpiracy
11-03-2010,NA,62.1833,-3.5333,Attempted,1050 NM East of Mogadishu Somalia,SYC,NA,700.7155432,55.92478575,-4.337081068,NA,E. R. Lubeck,NA,Steaming,mappingpiracy
11-03-2010,NA,104.1783,1.2967,Boarded,Malaysia,MYS,MYS,5.715233017,104.1740829,1.348211981,NA,SP Athens,NA,Anchored,mappingpiracy
15-03-2010,NA,46.95,-11.0333,Attempted,"Around 775 NM South of Mogadishu, Somalia",NA,NA,68.78508818,47.29957116,-11.55063242,NA,Tortugas,NA,Steaming,mappingpiracy
16-03-2010,NA,63.235,12.225,Attempted,"(Indian Ocean), Somalia",YEM,NA,946.1432039,54.54029382,12.55023835,NA,MSC Shanghai,NA,Steaming,mappingpiracy
16-03-2010,NA,117.4723,6.8745,Hijacked,"Tigabu Island, Sabah, Malaysia (Located and provided measurement for S side of small island, which is closest to mainland.)",MYS,MYS,11.93143831,117.4687606,6.766669012,NA,NA,NA,Steaming,mappingpiracy
18-03-2010,NA,47.6446,12.5182,Hijacked,Gulf of Aden,YEM,YEM,128.5568691,47.39820397,13.65485261,NA,Al-Asa'A,NA,Steaming,mappingpiracy
19-03-2010,NA,91.7333,22.25,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,4.115657478,91.77165775,22.26032136,NA,Laura Bulker,NA,Anchored,mappingpiracy
20-03-2010,NA,62.3817,11.1667,Attempted,"780 NM NE of Eyl, Somalia",YEM,NA,867.9417202,54.54029382,12.55023835,NA,YM Unison,NA,Steaming,mappingpiracy
20-03-2010,NA,104.2433,1.315,Boarded,"2.4nm SE of Tanjung Ayam, Malaysia",MYS,MYS,4.36454817,104.2192489,1.346177476,NA,Hesnes,NA,Anchored,mappingpiracy
20-03-2010,NA,8.3083,4.7833,Boarded,"Calabar, Nigeria",NGA,NGA,0.7580278274,8.304942254,4.77732982,NA,Pacific Supplier,NA,Steaming,mappingpiracy
22-03-2010,NA,55.0267,14.94,Attempted,Gulf of Aden,OMN,OMN,223.810251,54.8084416,16.95148347,NA,Knock Muir,NA,Steaming,mappingpiracy
22-03-2010,NA,68.2717,15.685,Attempted,"(Arabian Sea), Off Somalia",IND,NA,546.3285117,73.30298913,16.53302643,NA,Pisces Star,NA,Steaming,mappingpiracy
23-03-2010,NA,56.7,17.4667,Hijacked,"20nm E of Khuriya Muriya Islands (150nm NE of Salalah), off Somalia",OMN,OMN,63.82394387,56.35629317,17.94000886,NA,Talca,NA,Steaming,mappingpiracy
23-03-2010,NA,66.0897,11.6922,Hijacked,"670nm E of Socotra (1350nm off Mogadishu), Somalia",IND,NA,670.9894661,72.17261804,10.82998282,NA,Frigia,NA,Steaming,mappingpiracy
23-03-2010,NA,106.45,5.0833,Attempted,South China Sea,IDN,IDN,170.1556227,107.9353133,4.698391018,NA,Maan Yi Feng,NA,Steaming,mappingpiracy
23-03-2010,NA,106.5,5.2667,Attempted,South China Sea,IDN,IDN,171.0962062,107.9367782,4.70307038,NA,Lian Man Tsai,NA,Steaming,mappingpiracy
25-03-2010,NA,43.15,-3.8,Attempted,"370 NM South of Mogadishu, Somalia",KEN,KEN,289.3322772,41.30347741,-1.956149998,NA,Africa Star,NA,Steaming,mappingpiracy
25-03-2010,NA,3.4033,6.3117,Boarded,"Lagos Anchorage, Nigeria",NGA,NGA,9.733645962,3.384532097,6.397691148,NA,Ozay-5,NA,Anchored,mappingpiracy
26-03-2010,NA,42.55,-0.3833,Hijacked,"Off Kismaayoo, Somalia (Located nearest port in the city, Port of Kismayo, coded port coordinates.)",SOM,SOM,2.843285362,42.55079186,-0.357598566,NA,Vishva Kalyan VRL No. 2315,NA,Steaming,mappingpiracy
26-03-2010,NA,44.7517,12.5367,Attempted,Gulf of Aden,YEM,YEM,22.86101834,44.72779382,12.74201081,NA,Stolt Capability,NA,Steaming,mappingpiracy
26-03-2010,NA,49.19,13.2567,Attempted,Gulf of Aden,YEM,YEM,102.1213187,48.70183353,14.04669831,NA,Jo Betula,NA,Steaming,mappingpiracy
27-03-2010,NA,11.85,-4.8,Boarded,"Pointe Noire Anchorage, Congo (Located port coordinates)",COG,COG,1.444974929,11.84331863,-4.788782952,NA,Acergy Hawl,NA,Anchored,mappingpiracy
28-03-2010,NA,48.75,13.1333,Attempted,Gulf of Aden,YEM,YEM,99.4397604,48.46876061,13.98895905,NA,Valle Di Castiglia,NA,Steaming,mappingpiracy
28-03-2010,NA,57.24,-1.0183,Attempted,"740 NM of Mogadishu, East of Somalia",SYC,SYC,353.4064423,55.65967858,-3.791110935,NA,Saveh,NA,Steaming,mappingpiracy
29-03-2010,NA,46.6667,13.25,Hijacked,"10nm off Yemeni coast, Gulf of Aden",YEM,YEM,19.69561145,46.6838485,13.42723216,NA,Iceberg I,NA,Steaming,mappingpiracy
29-03-2010,NA,-76.93,-12.2583,Boarded,"Conchan Terminal, Peru",PER,PER,2.254086804,-76.948964,-12.25009531,NA,Torum Signe,NA,Anchored,mappingpiracy
30-03-2010,NA,101.4932,1.7553,Attempted,"Lubik Gaung, Dumai, Indonesia (Located jetty coordinates, 7.5m from Dumai Port)",IDN,IDN,2.068162153,101.4907333,1.736761786,NA,Overseas Mykonos,NA,Berthed,mappingpiracy
30-03-2010,NA,57.55,10.5667,Hijacked,"360nm E of Ras Hafun (880nm NE of Mogadishu), Somalia (Coded as Yemen because of proximity to Socotra)",YEM,NA,394.8471241,54.54029382,12.55023835,NA,Jih Chun Tsai No. 68,NA,Steaming,mappingpiracy
31-03-2010,NA,65.1617,1.4667,Attempted,Somalia,MDV,NA,867.7570699,72.86695397,2.688950914,NA,Delmas Nacala,NA,Steaming,mappingpiracy
31-03-2010,NA,64.6667,14.4167,Attempted,NE of Somalia,OMN,NA,888.0305778,57.8400985,19.01532624,NA,Julia Schulte,NA,Steaming,mappingpiracy
31-03-2010,NA,41.5817,-2.2513,Attempted,"125 NM from Kismayo, Somalia",KEN,KEN,44.97878353,41.30347741,-1.956149998,NA,Chol San Bong Chong Nyon Ho,NA,Steaming,mappingpiracy
31-03-2010,NA,52.4333,2.05,Attempted,"420 NM East of Mogadishu, Somalia",SOM,NA,562.9902306,48.05567468,4.612941799,NA,Evita,NA,Steaming,mappingpiracy
31-03-2010,NA,40.05,-5.05,Attempted,South of Somalia,TZA,TZA,20.25987247,39.87818444,-4.987725519,NA,DL Cosmos,NA,Steaming,mappingpiracy
31-03-2010,NA,58,10.5333,Attempted,NE of Somalia,YEM,NA,438.3924201,54.54029382,12.55023835,NA,Rei-Man-Fa,NA,Steaming,mappingpiracy
02-04-2010,NA,58.1667,12.8433,Attempted,Gulf of Aden,YEM,NA,395.2103202,54.54029382,12.55023835,NA,Ital Garland,NA,Steaming,mappingpiracy
02-04-2010,NA,46.1167,-11.1,Attempted,"770 NM South of Mogadishu, Somalia",NA,NA,137.8356406,47.28793379,-11.565525,NA,Westermoor,NA,Steaming,mappingpiracy
03-04-2010,NA,51.085,13.8617,Attempted,Gulf of Aden,YEM,YEM,140.0699293,50.66146895,15.05849844,NA,Torm Ragnhild,NA,Steaming,mappingpiracy
03-04-2010,NA,106.7678,10.6343,Boarded,"Hiep Phouc, Vietnam",VNM,VNM,0.8046834517,106.7609969,10.63153718,NA,Tirta Samudra XVII,NA,Berthed,mappingpiracy
03-04-2010,NA,-4,5.2932,Boarded,"Abidjan Anchorage, Ivory Coast (Used coordinates from other cases)",CIV,CIV,1.264980512,-3.999623176,5.30463288,NA,Conti Equator,NA,Anchored,mappingpiracy
04-04-2010,NA,51.4167,13.98,Attempted,Gulf of Aden,YEM,YEM,134.7048021,51.06983483,15.14964427,NA,Iran Faraz,NA,Steaming,mappingpiracy
04-04-2010,NA,44.5033,-9.405,Attempted,"675 NM South of Mogadishu, Somalia",SYC,SYC,187.1801938,46.20736738,-9.385511977,NA,MSC Anafi,NA,Steaming,mappingpiracy
04-04-2010,NA,65,8.35,Hijacked,"Indian Ocean, off Somalia",IND,NA,832.9822611,72.17269942,10.80923086,NA,Samho Dream,NA,Steaming,mappingpiracy
04-04-2010,NA,120.6883,4.1717,Attempted,"South of Tawi-Tawi, Celebes Sea, Philippines",PHL,PHL,115.3383355,119.8576766,4.798570054,NA,Theresa Jupiter,NA,Steaming,mappingpiracy
05-04-2010,NA,-77.1667,-12.05,Boarded,"Callao Anchorage No. 1, Peru",PER,PER,0.3677318569,-77.16649329,-12.05331797,NA,Libra Niteroi,NA,Anchored,mappingpiracy
05-04-2010,NA,60.35,12.3833,Boarded,"1074nm NE of Mogadishu, Somalia (Coded as Yemen because of proximity to Socotra)",YEM,NA,631.840044,54.54029382,12.55023835,NA,Taipan,NA,Steaming,mappingpiracy
05-04-2010,NA,59.0167,18.35,Attempted,"110 NM South of Masirah Island (Arabian Sea), Off Somalia",OMN,OMN,144.3219489,57.8400985,19.01532624,NA,Rising Sun,NA,Steaming,mappingpiracy
05-04-2010,NA,55.6367,13.645,Attempted,"90 NM NE of Socotra Island, Somalia",YEM,YEM,169.7195864,54.54029382,12.55023835,NA,Hamburg Bridge,NA,Steaming,mappingpiracy
06-04-2010,NA,51.8633,14.1,Attempted,Gulf of Aden,YEM,YEM,135.9143711,51.36784916,15.2297224,NA,Aquarius Leader,NA,Steaming,mappingpiracy
07-04-2010,NA,91.8267,22.2383,Boarded,"Chittagong Port, Bangladesh",BGD,BGD,0.8309937295,91.83472741,22.23761628,NA,Sagittarius,NA,Berthed,mappingpiracy
07-04-2010,NA,105.2717,2.7367,Boarded,"Off Mangkai Island, South China Sea (Identified closer to Jemaja Island, Indonesia)",IDN,IDN,49.52891412,105.6994735,2.861639716,NA,Theresa Libra,NA,Steaming,mappingpiracy
07-04-2010,NA,43.8667,-4.9833,Boarded,"415nm S of Mogadishu, Somalia",KEN,NA,437.6549125,41.15528405,-2.112074477,NA,Yasin C,NA,Steaming,mappingpiracy
08-04-2010,NA,-71.5833,10.6333,Attempted,"Inner Anchorage, Maracaibo Port, Venezuela",VEN,VEN,2.437496194,-71.60533607,10.63007233,NA,Industrial Dawn,NA,Stationary,mappingpiracy
08-04-2010,NA,56.6833,13.7167,Attempted,Gulf of Aden,YEM,YEM,265.7843744,54.54029382,12.55023835,NA,CSAV Rio De Janeiro,NA,Steaming,mappingpiracy
08-04-2010,NA,105.4447,3.2483,Boarded,"Off Mangkai Island, South China Sea (Identified closer to Jemaja Island, Indonesia)",IDN,IDN,34.19731729,105.6887313,3.059963283,NA,Star Ypsilon,NA,Steaming,mappingpiracy
09-04-2010,NA,-77.2,-12,Attempted,"Callao Anchorage No.8, Peru",PER,PER,6.454572973,-77.14073646,-11.99920013,NA,Franz Schulte,NA,Stationary,mappingpiracy
09-04-2010,NA,56.1333,13.6333,Attempted,Gulf of Aden,YEM,YEM,210.2367406,54.54029382,12.55023835,NA,Nada,NA,Steaming,mappingpiracy
10-04-2010,NA,116.815,-1.4767,Boarded,"Lawi-Lawi Anchorage, Balikpapan, Indonesia",IDN,IDN,13.63612338,116.7623804,-1.365329685,NA,South Sea,NA,Anchored,mappingpiracy
10-04-2010,NA,116.3833,-3.1833,Attempted,"Tanjung Pemancingan Anchorage, Indonesia",IDN,IDN,13.04851002,116.2763778,-3.232028904,NA,Star Providence,NA,Anchored,mappingpiracy
11-04-2010,NA,59.9967,2.4483,Attempted,"882 NM East of Mogadishu, Somalia",SYC,NA,841.919446,55.65967858,-3.791110935,NA,City of Guangzhou,NA,Steaming,mappingpiracy
11-04-2010,NA,51,-4.75,Hijacked,"530nm SE of Mogadishu, Somalia",SYC,SYC,269.2037977,53.33399499,-5.420179946,NA,Rak Afrikana,NA,Steaming,mappingpiracy
12-04-2010,NA,3.4483,6.2767,Attempted,"Lagos Roads, Nigeria",NGA,NGA,14.78868675,3.443614129,6.41034577,NA,CMA CGM Montenegro,NA,Steaming,mappingpiracy
14-04-2010,NA,47.3833,12.7,Attempted,Gulf of Aden,YEM,YEM,100.7468814,47.16684004,13.58559805,NA,Thor Traveller,NA,Steaming,mappingpiracy
16-04-2010,NA,104.2117,1.307,Boarded,"1.4nm S of Tg. Ayam, Malaysia",MYS,MYS,4.412754468,104.2192489,1.346177476,NA,Semua Gembira,NA,Anchored,mappingpiracy
17-04-2010,NA,99.75,4.0383,Attempted,"20nm W of Pulau Jarak, Malacca Straits",IDN,MYS,80.31921895,99.42090905,3.391546942,NA,Toyo,NA,Steaming,mappingpiracy
17-04-2010,NA,104.7515,2.5428,Boarded,"Off Pulau Aur, Malaysia",MYS,MYS,62.13111899,104.2226669,2.724107164,NA,Greenville 16,NA,Steaming,mappingpiracy
18-04-2010,NA,68.9233,9.495,Attempted,"Approx. 260 NM West of Minicoy Islands (indian Ocean), Off Somalia",IND,IND,384.6137938,72.17269942,10.80923086,NA,White Sea,NA,Steaming,mappingpiracy
18-04-2010,NA,69.3,9.4833,Hijacked,"230nm WNW of Minicoy Island, Indian Ocean, off Somalia",IND,IND,347.2961507,72.17269942,10.80923086,NA,Prantalay 11,NA,Steaming,mappingpiracy
18-04-2010,NA,69.3,9.4833,Hijacked,"230nm WNW of Minicoy Island, Indian Ocean, off Somalia",IND,IND,347.2961507,72.17269942,10.80923086,NA,Prantalay 12,NA,Steaming,mappingpiracy
18-04-2010,NA,69.3,9.4833,Hijacked,"230nm WNW of Minicoy Island, Indian Ocean, off Somalia",IND,IND,347.2961507,72.17269942,10.80923086,NA,Prantalay 14,NA,Steaming,mappingpiracy
19-04-2010,NA,51.5,-0.8333,Attempted,"400 NM ESE of Mogadishu, Off Somalia",SYC,NA,546.6226915,53.33399499,-5.420179946,NA,Somme,NA,Steaming,mappingpiracy
19-04-2010,NA,104.4833,4.5333,Hijacked,South China Sea,MYS,MYS,111.9176669,103.4941512,4.336615302,NA,PU 2007 & PU 3116,NA,Steaming,mappingpiracy
20-04-2010,NA,106.9017,-6.04,Boarded,"Tanjung Priok Anchorage, Indonesia",IDN,IDN,9.911352543,106.8377385,-6.102715753,NA,Kurobe,NA,Anchored,mappingpiracy
21-04-2010,NA,65,1.1667,Attempted,"1170 NM East of Mogadishu (Indian Ocean), Off Somalia",MDV,NA,886.5772138,72.93702233,0.493638414,NA,Ina,NA,Steaming,mappingpiracy
21-04-2010,NA,57.2167,16.4167,Hijacked,"170nm SE of Kuria Muria Island, Oman, Gulf of Aden",OMN,OMN,170.6910645,56.09555098,17.51886628,NA,VOC Daisy,NA,Steaming,mappingpiracy
22-04-2010,NA,104.2683,1.33,Attempted,"Eastern OPL Anchorage, Malaysia",MYS,MYS,4.249652341,104.2773544,1.36733633,NA,Sea Power,NA,Anchored,mappingpiracy
22-04-2010,NA,107.0833,10.2283,Boarded,"Vung Tau Anchorage, Vietnam",VNM,VNM,10.50403092,107.0871688,10.32318757,NA,Linden Pride,NA,Steaming,mappingpiracy
23-04-2010,NA,65.3,14.8,Attempted,"Around 665 NM from Suqutra Island (Arabian Sea), Off Somalia",IND,NA,862.6793626,70.26351973,20.98041413,NA,Pyxis Delta,NA,Steaming,mappingpiracy
24-04-2010,NA,13.0518,-5.8658,Boarded,"Boma Anchorage, Democratic Republic of Congo (Located port coordinates)",COD,AGO,1.744029377,13.06722705,-5.862628663,NA,Yema,NA,Anchored,mappingpiracy
24-04-2010,NA,104.2317,1.3083,Boarded,Malaysia,MYS,MYS,4.411569451,104.2192489,1.346177476,NA,LPG Linda,NA,Anchored,mappingpiracy
25-04-2010,NA,42.9617,13.7703,Attempted,"Bab El Mandeb, Southern Red Sea",YEM,YEM,18.03437303,42.79493249,13.76992422,NA,Good Season,NA,Steaming,mappingpiracy
25-04-2010,NA,65.8167,17.9833,Attempted,"Around 760 NM from Suqutra Island (Arabian Sea), Off Somalia",IND,NA,564.9557253,69.56820723,21.65013255,NA,Bunga Melati Dua,NA,Steaming,mappingpiracy
25-04-2010,NA,65.7833,18.1,Attempted,"Around 760 NM from Suqutra Island (Arabian Sea), Off Somalia",IND,NA,558.1277533,69.56820723,21.65013255,NA,Isuzugawa,NA,Steaming,mappingpiracy
25-04-2010,NA,43,13.8,Attempted,"Bab El Mandeb, Southern Red Sea",YEM,YEM,22.42297642,42.79493249,13.76992422,NA,Al-Masilah,NA,Steaming,mappingpiracy
27-04-2010,NA,104.7592,1.2038,Hijacked,"Off Bintan Island, Indonesia",IDN,IDN,16.58205144,104.647146,1.104966539,NA,Atlantic 3 & Atlantic 5,NA,Steaming,mappingpiracy
27-04-2010,NA,3.25,6.1,Attempted,"19 NM SW of Fairway Buoy Lagos, Nigeria",NGA,NGA,33.05115666,3.214203321,6.396714585,NA,Orange Express,NA,Steaming,mappingpiracy
27-04-2010,NA,103.9667,4.7333,Boarded,"Kerteh, South China Sea",MYS,MYS,57.16077064,103.4524846,4.701076565,NA,PU 2402,NA,Steaming,mappingpiracy
28-04-2010,NA,107.1283,10.2267,Boarded,"Vung Tau Anchorage, Vietnam",VNM,VNM,11.58460431,107.0871688,10.32318757,NA,APL Experience,NA,Anchored,mappingpiracy
01-05-2010,NA,91.8167,22.2667,Boarded,"Mooring Buoy M10, Chittagong, Bangladesh",BGD,BGD,0.8184492145,91.81723067,22.27407461,NA,Santa Suria II,NA,Anchored,mappingpiracy
01-05-2010,NA,103.75,3.6333,Attempted,"Off Tanjung Gelang, South China Sea",MYS,MYS,32.64834461,103.4821883,3.5117862,NA,PU 2417 & PU 3314,NA,Steaming,mappingpiracy
01-05-2010,NA,44.0667,12.0667,Attempted,Gulf of Aden,YEM,YEM,59.58189829,44.03370202,12.6043155,NA,N/A,NA,Steaming,mappingpiracy
02-05-2010,NA,105.9217,-6.0183,Boarded,"Anyer Anchorage, Indonesia",IDN,IDN,4.472371911,105.9570419,-5.998711847,NA,Sinar Busan,NA,Anchored,mappingpiracy
03-05-2010,NA,-74.7583,10.9583,Attempted,"Pallermo Terminal, Barranquilla Port, Colombia",COL,COL,12.75663915,-74.74317375,11.07265253,NA,Amazoneborg,NA,Stationary,mappingpiracy
04-05-2010,NA,3.3583,6.2983,Boarded,"Lagos Outer Anchorage, Nigeria",NGA,NGA,10.8943276,3.326182488,6.391424872,NA,Ocean Beauty,NA,Anchored,mappingpiracy
05-05-2010,NA,59.5033,12.2617,Boarded,"300nm E of Suqutra Island, Arabian Sea, off Somalia (Coded as Yemen because of proximity to Socotra.)",YEM,NA,540.5969878,54.54029382,12.55023835,NA,Moscow University,NA,Steaming,mappingpiracy
05-05-2010,NA,48.6167,13.1,Attempted,Gulf of Aden,YEM,YEM,99.64529008,48.46876061,13.98895905,NA,The Oceanic,NA,Steaming,mappingpiracy
05-05-2010,NA,41.265,-9.7533,Attempted,Off Southern Somalia,TZA,TZA,109.9872955,40.42701257,-10.30006276,NA,Ocean Trader,NA,Steaming,mappingpiracy
