date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
21-01-2007,NA,99.5,3.645,Boarded,Malacca Straits,IDN,IDN,29.37190074,99.42090905,3.391546942,NA,Sinar Merak,NA,Steaming,mappingpiracy
22-01-2007,NA,101.4833,1.7,Boarded,"Dumai Anchorage, Indonesia",IDN,IDN,2.663728433,101.4944768,1.678697007,NA,Arendal,NA,Anchored,mappingpiracy
26-01-2007,NA,108.4335,-6.2107,Boarded,"Balongan Anchorage, Indonesia",IDN,IDN,9.014753137,108.3602691,-6.246400945,NA,Zeal,NA,Anchored,mappingpiracy
27-01-2007,NA,79.7417,6.9898,Attempted,"Colombo Roads, Sri Lanka",LKA,LKA,12.15448271,79.84815514,6.962144273,NA,Pelopnesian Pride,NA,Steaming,mappingpiracy
27-01-2007,NA,106.9,-6.0383,Boarded,"TG. Priok Anchorage, Indonesia",IDN,IDN,9.912043084,106.8377385,-6.102715753,NA,ACX Hibiscus,NA,Anchored,mappingpiracy
28-01-2007,NA,65.165,11.3333,Attempted,Arabian Sea,IND,NA,767.6351753,72.17261804,10.82998282,NA,Ganta,NA,Steaming,mappingpiracy
29-01-2007,NA,39.3533,-6.775,Boarded,"Dar Es Salaam, Tanzania",TZA,TZA,5.977859498,39.32650801,-6.821954034,NA,Francisca Schulte,NA,Berthed,mappingpiracy
29-01-2007,NA,-64.7083,10.2567,Boarded,"Bahia De Pozuelos, Puerto La Cruz, Venezuela",VEN,VEN,3.357150386,-64.7170304,10.22760651,NA,Marsk Roubaix,NA,Anchored,mappingpiracy
02-02-2007,NA,62.1167,10.6667,Attempted,Arabian Sea,YEM,NA,852.0635305,54.54029382,12.55023835,NA,Achilles,NA,Steaming,mappingpiracy
03-02-2007,NA,3.425,6.05,Boarded,"Lagos Roads, Nigeria",NGA,NGA,38.71017256,3.384532097,6.397691148,NA,Watford,NA,Steaming,mappingpiracy
08-02-2007,NA,5.195,5.39,Boarded,"Victinity of Forcados River, Nigeria",NGA,NGA,9.074624448,5.258474155,5.441839911,NA,Ocean Satin,NA,Steaming,mappingpiracy
08-02-2007,NA,45.345,2.0073,Attempted,"1.5NM Off Mogadishu, Somalia",SOM,SOM,9.041003249,45.26620527,1.987290757,NA,Sea Energy,NA,Anchored,mappingpiracy
09-02-2007,NA,3.25,6.25,Boarded,"Lagos Roads, Nigeria",NGA,NGA,16.70129028,3.214203321,6.396714585,NA,Bow Bahia,NA,Anchored,mappingpiracy
12-02-2007,NA,47.9223,12.5331,Attempted,Gulf of Aden,YEM,YEM,136.495946,47.39820397,13.65485261,NA,Gipsy Moth IV,NA,Steaming,mappingpiracy
14-02-2007,NA,91.7283,22.27,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,4.595564729,91.77165775,22.26032136,NA,Palau,NA,Anchored,mappingpiracy
15-02-2007,NA,80.1783,12.0833,Boarded,India,IND,IND,25.7389883,80.00513757,12.24176667,NA,DCI Tug VII,NA,Steaming,mappingpiracy
15-02-2007,NA,43.0333,13.45,Attempted,"15 miles NW of Al Mukha, Southern Red Sea",YEM,YEM,25.37635958,43.25424238,13.52655671,NA,NA,NA,Steaming,mappingpiracy
18-02-2007,NA,108.4617,-6.27,Boarded,"SBM Balongan, Indonesia",IDN,IDN,10.7560429,108.3645348,-6.272639434,NA,Agate,NA,Berthed,mappingpiracy
25-02-2007,NA,51.5833,11.8333,Hijacked,Somalia,SOM,SOM,31.66664021,51.29269816,11.83310791,NA,Rozen,NA,Steaming,mappingpiracy
26-02-2007,NA,39.5333,-6.6233,Boarded,"Drifting Off Dar Es Salaam Port, Tanzania",TZA,TZA,17.95806877,39.50847416,-6.462823175,NA,Diler 4,NA,Steaming,mappingpiracy
27-02-2007,NA,3.351,6.3233,Boarded,"5NM Off Lagos, Nigeria",NGA,NGA,8.018561533,3.326182488,6.391424872,NA,Moselle,NA,Anchored,mappingpiracy
27-02-2007,NA,59.5617,21.1912,Attempted,Oman,OMN,OMN,35.95108179,59.33619225,21.43773021,NA,Rainbow Warrior,NA,Steaming,mappingpiracy
28-02-2007,NA,-81.718,-6.8843,Attempted,"50NM Off Islas Lobos de Afuera, West Coast of Peru",PER,PER,104.6898159,-80.86384079,-6.475839134,NA,Cabo Negro II,NA,Steaming,mappingpiracy
08-03-2007,NA,88.0175,21.665,Boarded,"Sagar Anchorage, India",IND,IND,2.585114921,88.04224694,21.66815827,NA,Shimakaze,NA,Anchored,mappingpiracy
09-03-2007,NA,13.2732,-8.7662,Boarded,"Luanda Inner Anchorage, Angola",AGO,AGO,0.8749812041,13.28101647,-8.764743748,NA,NDS Princess,NA,Anchored,mappingpiracy
11-03-2007,NA,38.2042,18.5427,Attempted,Red Sea,SDN,SDN,16.22819032,38.10925101,18.42742549,NA,Northern Explorer,NA,Steaming,mappingpiracy
12-03-2007,NA,-13.8533,8.7433,Boarded,"40NM Off Freetown, Sierra Leone",SLE,SLE,66.98111718,-13.28844154,8.969468492,NA,Atropos,NA,Steaming,mappingpiracy
12-03-2007,NA,38.321,18.4837,Attempted,Red Sea,SDN,SDN,19.67093146,38.30616296,18.30654532,NA,Northern Explorer,NA,Steaming,mappingpiracy
13-03-2007,NA,108.4417,-6.2367,Attempted,"Balongan Anchorage, Indonesia",IDN,IDN,9.075105528,108.3602691,-6.246400945,NA,Zeal,NA,Anchored,mappingpiracy
14-03-2007,NA,105.061,1.1215,Boarded,"30NM East of Bintan Island, Indonesia",IDN,IDN,26.76490968,104.8435165,1.018215236,NA,Ai Maru,NA,Steaming,mappingpiracy
15-03-2007,NA,107.08,10.24,Boarded,"5NM South of Vung Tau, Vietnam",VNM,VNM,9.234798549,107.0871688,10.32318757,NA,MSC Denisse,NA,Anchored,mappingpiracy
21-03-2007,NA,101.465,1.6867,Boarded,"Dumai Port, Indonesia",IDN,IDN,3.397213821,101.4944768,1.678697007,NA,Kourion,NA,Berthed,mappingpiracy
21-03-2007,NA,49.1167,14.06,Attempted,Gulf of Aden,YEM,YEM,30.39019776,48.93580163,14.27045319,NA,NA,NA,Steaming,mappingpiracy
22-03-2007,NA,-58.75,7.6167,Boarded,"Pomeroon River Mouth, Guyana",GUY,GUY,0.6761844191,-58.75405335,7.612114488,NA,NA,NA,NA,mappingpiracy
22-03-2007,NA,76.2333,8.7167,Boarded,"SW coast, India",IND,IND,40.45976907,76.54395593,8.912502346,NA,Aban VII,NA,Steaming,mappingpiracy
28-03-2007,NA,99.2583,4.6667,Attempted,Malacca Straits,IDN,MYS,105.2963352,98.6766198,3.914546933,NA,Heinrich Oldendorff,NA,Steaming,mappingpiracy
29-03-2007,NA,112.9667,3.2333,Boarded,"Bintulu G.Cargo Anchorage, Malaysia",MYS,MYS,9.143099067,113.0078231,3.161688544,NA,Grace Casablanca,NA,Anchored,mappingpiracy
29-03-2007,NA,91.7932,22.2167,Boarded,"Chittagong Roads, Bangladesh",BGD,BGD,2.332013422,91.81202233,22.20502351,NA,Rhoneborg,NA,Anchored,mappingpiracy
31-03-2007,NA,3.24,6.24,Boarded,"12NM Off Lagos, Nigeria",NGA,NGA,17.56419021,3.214203321,6.396714585,NA,Severn Fisher,NA,Anchored,mappingpiracy
01-04-2007,NA,4.8296,4.7787,Boarded,64 km Off the coast of Nigeria,NGA,NGA,70.87726884,5.441254102,4.964178778,NA,Bueford Dolphin,NA,Anchored,mappingpiracy
01-04-2007,NA,45.35,2.0167,Hijacked,"Off Mogadishu Port, Somalia",SOM,SOM,9.873246491,45.26620527,1.987290757,NA,Nimatullah,NA,Anchored,mappingpiracy
03-04-2007,NA,45.3333,2.05,Attempted,"Off Mogadishu Port, Somalia",SOM,SOM,10.18815112,45.26620527,1.987290757,NA,Nishan,NA,Anchored,mappingpiracy
05-04-2007,NA,39.6,-6.6,Boarded,"23NM East of Dar Es Salaam Entrance Channel, Tanzania",TZA,TZA,17.60688294,39.54428145,-6.450860284,NA,MOL Rise,NA,Steaming,mappingpiracy
05-04-2007,NA,42.5667,-0.4167,Attempted,"Off Kismayo Port, Somalia",SOM,SOM,6.770778557,42.55079186,-0.357598566,NA,Sahiba,NA,Steaming,mappingpiracy
06-04-2007,NA,3.3767,6.45,Boarded,"Lagos, Nigeria",NGA,NGA,0.745848921,3.37387129,6.456122137,NA,Rio Bravo,NA,Berthed,mappingpiracy
06-04-2007,NA,101.451,1.7075,Boarded,"Dumai Anchorage, Indonesia",IDN,IDN,2.676467616,101.4270126,1.709295966,NA,Shimakaze,NA,Anchored,mappingpiracy
08-04-2007,NA,116.7667,-1.4433,Attempted,"Lawi-Lawi Anchorage, Balikpapan, Indonesia",IDN,IDN,8.199607967,116.7397567,-1.374281508,NA,Braveheart,NA,Anchored,mappingpiracy
11-04-2007,NA,32.2933,31.2667,Boarded,"Egypt Mooring Buoy, Port Said, Suez Canal, Egypt",EGY,EGY,0.9962690328,32.2829696,31.26528555,NA,Rickmers Hamburg,NA,Anchored,mappingpiracy
11-04-2007,NA,39.5833,-6.3833,Boarded,"28 Miles NE of Dar Es Salaam, Tanzania",TZA,TZA,1.199313599,39.5740666,-6.377618097,NA,MSC Emilia S,NA,Steaming,mappingpiracy
11-04-2007,NA,52.4,15.2,Attempted,Gulf of Aden,YEM,YEM,49.59360661,52.22836348,15.61611563,NA,Belfin,NA,Steaming,mappingpiracy
12-04-2007,NA,52.95,15.2167,Attempted,Gulf of Aden,YEM,YEM,89.00908855,52.23357181,15.62177155,NA,Tor Anglia,NA,Steaming,mappingpiracy
13-04-2007,NA,60.3833,11.95,Attempted,"350NM East of Socotra, Arabian Sea",YEM,NA,639.1688975,54.54029382,12.55023835,NA,Atlantic Breeze,NA,Steaming,mappingpiracy
13-04-2007,NA,76.5333,8.3333,Boarded,Off Trivandum India,IND,IND,41.55372603,76.82650801,8.569810289,NA,Marina Stellar 2 and CPC 3007,NA,Steaming,mappingpiracy
14-04-2007,NA,60.9333,17.4167,Attempted,Arabian Sea,OMN,OMN,371.9486799,57.8400985,19.01532624,NA,Alexi I,NA,Steaming,mappingpiracy
16-04-2007,NA,116.5498,-8.8067,Attempted,"1.5NM East of P. Kera Island, Selat Alas, SE of Lombok, Indonesia",IDN,IDN,3.392596015,116.5407966,-8.836037975,NA,Pacific Discoverer,NA,Anchored,mappingpiracy
18-04-2007,NA,99.941,6.6545,Hijacked,"Chebilang Bay, Satun Province, Thailand",THA,THA,1.188727845,99.9470321,6.663397528,NA,PSF 1737,NA,Steaming,mappingpiracy
19-04-2007,NA,6.47,5.32,Boarded,"Delta Region, Nigeria",NGA,NGA,60.20361224,6.715586785,4.834458726,NA,Mike One,NA,NA,mappingpiracy
21-04-2007,NA,104.3333,1.4167,Boarded,"2.5NM East of Tanjung Punggai, Malaysia",MYS,MYS,5.416205315,104.2946883,1.446519273,NA,Majullah Jasmine,NA,Steaming,mappingpiracy
22-04-2007,NA,59.2833,20.645,Attempted,"Coast of Oman, 20NM NE Masirah Island, Oman",OMN,OMN,37.0240453,58.95394942,20.51992422,NA,Gas Beauty,NA,Steaming,mappingpiracy
23-04-2007,NA,3.2578,6.2778,Attempted,"Lagos Outer Port Limit, Nigeria",NGA,NGA,14.00727716,3.214203321,6.396714585,NA,EW Hastings,NA,Anchored,mappingpiracy
23-04-2007,NA,108.4333,-6.2333,Attempted,"Balongan Anchorage, Indonesia",IDN,IDN,8.210752919,108.3602691,-6.246400945,NA,Arendal,NA,Anchored,mappingpiracy
24-04-2007,NA,-0.0167,5.6167,Boarded,"2.2 Miles from Tema Port Brakwater, Tema Outer Anchorage, Ghana",GHA,GHA,3.554001117,-0.045033332,5.60162995,NA,Pioneer Sea,NA,Anchored,mappingpiracy
25-04-2007,NA,103.5167,1.0667,Boarded,"Off Karimun Island, Singapore Straits",IDN,IDN,9.856800599,103.4314071,1.042710679,NA,Echigo Maru,NA,Anchored,mappingpiracy
26-04-2007,NA,114.3651,10.1813,Boarded,"Spratly Islands, South Cina Sea",PHL,PHL,0.5903743578,114.3698023,10.18390534,NA,Qionghai 08099,NA,Steaming,mappingpiracy
27-04-2007,NA,3.3617,6.2833,Boarded,"Lagos Outer Anchorage, Nigeria",NGA,NGA,12.58650436,3.326182488,6.391424872,NA,EW Hastings,NA,Anchored,mappingpiracy
27-04-2007,NA,104.2333,1.3,Boarded,"Off Singapore Eastern OPL, Malaysia",MYS,MYS,5.340153592,104.2192489,1.346177476,NA,Bunga Kelana 5,NA,Anchored,mappingpiracy
29-04-2007,NA,103.47,1.0933,Boarded,"Karimun Island, Singapore Straits",IDN,IDN,6.887768261,103.428396,1.047186591,NA,Shoko Maru,NA,Anchored,mappingpiracy
30-04-2007,NA,40.7333,-6.6667,Attempted,"Dar Es Salaam, Tanzania",TZA,TZA,131.5546103,39.56950931,-6.420830988,NA,MSC Emilia S,NA,Steaming,mappingpiracy
01-05-2007,NA,5.5932,4.25,Boarded,"Pennington River, Bayelsa State, Nigeria",NGA,NGA,30.9799955,5.782399936,4.455959377,NA,Oloibiri,NA,Anchored,mappingpiracy
03-05-2007,NA,91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,2.332013422,91.81202233,22.20502351,NA,Cape Bonavista,NA,Anchored,mappingpiracy
03-05-2007,NA,116.78,-1.195,Boarded,"Balikpapan Port, Indonesia",IDN,IDN,1.734527781,116.7932235,-1.203301691,NA,Greta R,NA,Berthed,mappingpiracy
03-05-2007,NA,7.2833,2.9833,Boarded,"Port Harcourt, Nigeria",GNQ,NGA,132.5533903,8.422048373,3.339300848,NA,FPSO Mystras,NA,Anchored,mappingpiracy
03-05-2007,NA,45.3521,1.9083,Hijacked,"12 miles Off Mogadishu, Somalia",SOM,SOM,12.94653764,45.26620527,1.987290757,NA,Mariam Queen,NA,NA,mappingpiracy
05-05-2007,NA,4.7561,4.0699,Boarded,"Off Nigeria Coast, Nigeria",NGA,NGA,112.1617734,5.566905144,4.675238348,NA,Trident VIII,NA,NA,mappingpiracy
07-05-2007,NA,116.8093,-1.268,Boarded,"Balikpapan Pertamina Jetty No. 2, Indonesia",IDN,IDN,1.380608326,116.8198348,-1.261407159,NA,Temasek,NA,Berthed,mappingpiracy
08-05-2007,NA,83.3667,17.6383,Boarded,"Visakhapatnam Anchorage, india",IND,IND,7.7301698,83.29908288,17.66429271,NA,Onozo,NA,Anchored,mappingpiracy
08-05-2007,NA,107.0817,10.26,Boarded,"Vung Tau Anchorage, Ho Chi Minh City, Vietnam",VNM,VNM,7.014785611,107.0871688,10.32318757,NA,Cape Forby,NA,Anchored,mappingpiracy
08-05-2007,NA,-57.1034,5.8689,Boarded,"Corentyne River, Suriname",SUR,SUR,1.604686366,-57.11384695,5.858844279,NA,NA,NA,NA,mappingpiracy
08-05-2007,NA,5,5.5,Boarded,"10 km Off Escravos, Delta State, Nigeria",NGA,NGA,20.0486878,5.144867384,5.608628648,NA,DLV Cheyenne,NA,NA,mappingpiracy
09-05-2007,NA,118.3522,5.0172,Boarded,"Berth No, 4, Lahad Datu Port, Sabah, Malaysia",MYS,MYS,2.020642401,118.3357854,5.025132554,NA,Nin,NA,Berthed,mappingpiracy
09-05-2007,NA,120.35,7.7833,Attempted,"Sulu Sea, Philippines",PHL,PHL,128.3502108,119.9606226,8.877101955,NA,Surya Putra 5 and Surya Cakra 5,NA,Steaming,mappingpiracy
10-05-2007,NA,123.55,3.3,Attempted,Indonesia,IDN,IDN,210.1054104,125.360118,2.753322658,NA,Thetis,NA,Steaming,mappingpiracy
10-05-2007,NA,98.7798,3.9225,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,10.25957131,98.7002688,3.875304345,NA,Alam Cepat,NA,Anchored,mappingpiracy
12-05-2007,NA,-10.8,6.3432,Hijacked,"Monrovia, Liberia",LBR,LBR,1.516680986,-10.78905189,6.334947007,NA,Tahoma Reefer,NA,Anchored,mappingpiracy
14-05-2007,NA,48.8653,1.327,Attempted,180NM Off Somalia,SOM,SOM,308.9171924,46.83423913,3.232489325,NA,IBN Younus,NA,Steaming,mappingpiracy
15-05-2007,NA,49,1.1667,Hijacked,210NM Off Somalia,SOM,SOM,331.9827158,46.83423913,3.232489325,NA,Mavuno No. 1,NA,Steaming,mappingpiracy
15-05-2007,NA,49,1.1667,Hijacked,210NM Off Somalia,SOM,SOM,331.9827158,46.83423913,3.232489325,NA,Mavuno No. 2,NA,Steaming,mappingpiracy
16-05-2007,NA,6.8833,4.0667,Attempted,"11NM Off Bonny River Outer Fairwar Buoy Racon 'B ', Nigeria",NGA,NGA,31.29747516,6.845957879,4.347235419,NA,EW Hastings,NA,Steaming,mappingpiracy
17-05-2007,NA,91.7932,22.2167,Boarded,"Chittagong 'A' Anchorage, Bangladesh",BGD,BGD,2.332013422,91.81202233,22.20502351,NA,Mugat,NA,Anchored,mappingpiracy
17-05-2007,NA,39.6667,-4.0667,Boarded,"Mombasa Port Inner Anchorage, Kenya",KEN,KEN,1.873508957,39.65007572,-4.069594008,NA,Lissy Schulte,NA,Anchored,mappingpiracy
17-05-2007,NA,39.6667,-4.0667,Boarded,"B' Inner Anchorage, Mombasa, Kenya",KEN,KEN,1.873508957,39.65007572,-4.069594008,NA,MSC Emilia S,NA,Anchored,mappingpiracy
19-05-2007,NA,44.75,1.5667,Attempted,"9NM off the Coast, Somalia",SOM,SOM,11.34705909,44.67628014,1.637600002,NA,Victoria,NA,Steaming,mappingpiracy
19-05-2007,NA,7,4.7667,Boarded,"Berth No. 4, Port Harcourt, Nigeria",NGA,NGA,5.426577299,7.003591342,4.717759507,NA,Name Withheld,NA,Berthed,mappingpiracy
20-05-2007,NA,54.6,7.1333,Attempted,Somalia,SOM,NA,486.1933298,50.83033288,9.419623114,NA,Bitumen Ride,NA,Steaming,mappingpiracy
20-05-2007,NA,46.0667,-2.9167,Attempted,300NM from Coast of Kenya,SOM,NA,478.6366658,42.89112389,0.003078518,NA,Reef Azania,NA,Steaming,mappingpiracy
22-05-2007,NA,102,7,Hijacked,"Gulf of Siam, Thailand",THA,THA,51.40113041,101.5662541,6.83222077,NA,Thanadol 4,NA,Steaming,mappingpiracy
23-05-2007,NA,107.0933,10.255,Boarded,"4NM South of  Vung Tau Cape, Vietnam",VNM,VNM,7.572050847,107.0871688,10.32318757,NA,Beckman Sea,NA,Anchored,mappingpiracy
24-05-2007,NA,104.2667,1.3217,Attempted,Singapore Straits,MYS,MYS,5.183664266,104.2773544,1.36733633,NA,Kudam,NA,Anchored,mappingpiracy
24-05-2007,NA,45.35,2.0167,Hijacked,"Off Mogadishu, Somalia",SOM,SOM,9.873246491,45.26620527,1.987290757,NA,Al-Caqiq,NA,Steaming,mappingpiracy
30-05-2007,NA,104.1283,1.315,Boarded,"Johor Anchorage, Malaysia",MYS,MYS,5.047395912,104.1544702,1.352280992,NA,Kota Azam,NA,Anchored,mappingpiracy
31-05-2007,NA,39.6217,-6.8367,Attempted,"22NM Off Dar Es Salaam Pilot Stn, Tanzania",TZA,TZA,15.78824034,39.494314,-6.901299738,NA,MSC Aurora,NA,Steaming,mappingpiracy
02-06-2007,NA,53.0859,8.7432,Hijacked,"Enroute from Sharjah to Mombasa, Off Somalia",SOM,SOM,258.819458,50.83741296,9.437201239,NA,Danica White,NA,Steaming,mappingpiracy
02-06-2007,NA,107.0747,2.3057,Attempted,"Anambas Islands, Indoensia",IDN,IDN,104.2619841,106.2415471,2.738023179,NA,Freiheit,NA,Steaming,mappingpiracy
06-06-2007,NA,49.5102,-1.338,Attempted,"315NM SE of Mogadishu, Somalia",SOM,NA,569.5759869,46.04761804,2.455064195,NA,Ken,NA,Steaming,mappingpiracy
06-06-2007,NA,39.6438,-4.055,Attempted,"Mombasa Inner Anchorage, Kenya",KEN,KEN,1.757834795,39.65007572,-4.069594008,NA,MSC Aurora,NA,Anchored,mappingpiracy
07-06-2007,NA,40.6009,15.8166,Hijacked,"Off Eritrean Water, Eritrea",ERI,ERI,28.72636333,40.40626061,15.63812897,NA,NA,NA,Steaming,mappingpiracy
07-06-2007,NA,116.8167,-1.4667,Boarded,"Lawi Lawi Anchorage, Balikpapn, Indonesia",IDN,IDN,12.73514992,116.7623804,-1.365329685,NA,Guru Gobind Singh,NA,Anchored,mappingpiracy
09-06-2007,NA,3.3767,6.45,Boarded,"3NM Away from Jetty at Outer Roads of Lagos, Nigeria",NGA,NGA,0.745848921,3.37387129,6.456122137,NA,Silvia,NA,Berthed,mappingpiracy
10-06-2007,NA,106.8867,-6.01,Boarded,"Kjakarta Tanker Anchorage, Indonesia",IDN,IDN,11.59761141,106.8377385,-6.102715753,NA,Panagia Lady,NA,Anchored,mappingpiracy
13-06-2007,NA,54.8333,3.0833,Attempted,Somalia,SOM,NA,726.8090354,49.03614343,6.144232489,NA,Bitumen Ride,NA,Steaming,mappingpiracy
16-06-2007,NA,3.3767,6.45,Boarded,"Lagos Anchorage, Nigeria",NGA,NGA,0.745848921,3.37387129,6.456122137,NA,Baltic Force,NA,Anchored,mappingpiracy
20-06-2007,NA,52.3533,13.35,Attempted,Somalia,YEM,YEM,125.2498052,52.11843463,12.2415488,NA,CSK Beilun,NA,Steaming,mappingpiracy
21-06-2007,NA,5.5833,4.25,Attempted,"Pennington, Nigeria",NGA,NGA,31.73522511,5.782399936,4.455959377,NA,Cape Brindisi,NA,Anchored,mappingpiracy
23-06-2007,NA,114.4333,-3.6833,Attempted,"Banjarmasin Coal Loading Anchorage, Kalimantan, Indonesia",IDN,IDN,17.55482266,114.5368758,-3.563409113,NA,Darya Shakti,NA,Anchored,mappingpiracy
23-06-2007,NA,-48.4765,-1.4667,Boarded,"Berth 11, Belem Port, Brazil",BRA,BRA,0.419056542,-48.47614499,-1.470472915,NA,Manfret Normandie,NA,Berthed,mappingpiracy
23-06-2007,NA,104.3567,1.4467,Boarded,"Pulau Lima Kota Tinggi, Malaysia",MYS,MYS,6.900949159,104.2946883,1.446519273,NA,Mujur Samudra,NA,Berthed,mappingpiracy
25-06-2007,NA,105.0467,-1.8583,Boarded,"Dep. Tanjung Ular Port, Palembang, Indonesia",IDN,IDN,14.73403913,105.1543075,-1.935967706,NA,Siam Bhavas,NA,Steaming,mappingpiracy
26-06-2007,NA,98.7667,3.9167,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,8.682747162,98.7002688,3.875304345,NA,Chem Jasmine,NA,Anchored,mappingpiracy
27-06-2007,NA,91.7932,22.2167,Boarded,"Chittagong 'A' Anchorage, Bangladesh",BGD,BGD,2.332013422,91.81202233,22.20502351,NA,Eagle Prestige,NA,Anchored,mappingpiracy
30-06-2007,NA,106.8983,-6.0467,Boarded,"Jakarta Anchorage, Indonesia",IDN,IDN,9.127849423,106.8377385,-6.102715753,NA,Name Withheld,NA,Anchored,mappingpiracy
01-07-2007,NA,91.7932,22.2167,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,2.332013422,91.81202233,22.20502351,NA,BBC Finlandia,NA,Anchored,mappingpiracy
02-07-2007,NA,105.9333,-5.9833,Boarded,"Merak Anchorage, Indonesia",IDN,IDN,3.132774639,105.9570419,-5.998711847,NA,Sigloo Discovery,NA,Anchored,mappingpiracy
03-07-2007,NA,-77.1398,-12.0395,Boarded,"Pier 5D, Callao Port, Peru",PER,PER,1.666912283,-77.15510006,-12.03899505,NA,Madeleine,NA,Berthed,mappingpiracy
05-07-2007,NA,91.725,22.1833,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,8.811135736,91.78711999,22.2379418,NA,X-Press Manaslu,NA,Anchored,mappingpiracy
06-07-2007,NA,-76.7768,17.8698,Boarding,"Kingston Anchorage, Jamaica",JAM,JAM,7.202704333,-76.78010006,17.93480052,NA,Mizar,NA,Anchored,mappingpiracy
08-07-2007,NA,50.75,0.3167,Attempted,Somalia,SOM,NA,539.2265216,47.20671634,3.6445987,NA,Trave Trader,NA,Steaming,mappingpiracy
10-07-2007,NA,49.2833,12.9833,Attempted,"90NM North of Somalian Northern Coast, Gulf of Aden",YEM,YEM,133.4300158,48.70183353,14.04669831,NA,Stadt Master,NA,Steaming,mappingpiracy
11-07-2007,NA,3.5432,53.6765,Attempted,"Liverpool, United Knigdom",NLD,NLD,102.2063809,4.878916863,53.22089265,NA,Broadgate,NA,Berthed,mappingpiracy
11-07-2007,NA,98.7333,3.9167,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,5.866175578,98.7002688,3.875304345,NA,Maersk Barry,NA,Anchored,mappingpiracy
12-07-2007,NA,91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,2.332013422,91.81202233,22.20502351,NA,OEL Freedom,NA,Anchored,mappingpiracy
13-07-2007,NA,-46.2872,-23.9762,Boarded,"Santos, Brazil",BRA,BRA,0.5575808456,-46.29161536,-23.9791806,NA,HS Discoverer,NA,Anchored,mappingpiracy
16-07-2007,NA,-77.1955,-12.0265,Boarded,"Callao Anchorage, Peru",PER,PER,4.333232692,-77.16649329,-12.05331797,NA,Cap Blanche,NA,Anchored,mappingpiracy
17-07-2007,NA,91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,2.332013422,91.81202233,22.20502351,NA,Excellent Pescadores,NA,Anchored,mappingpiracy
18-07-2007,NA,91.7932,22.2167,Attempted,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,2.332013422,91.81202233,22.20502351,NA,Excellent Pescadores,NA,Anchored,mappingpiracy
