date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
28-02-2002,NA,-14.55,9.1833333,Attempted,"55nm WSW of Conakry, Guinea",GIN,GIN,97.48182458,-13.72622637,9.511053778,NA,Hornestrand,NA,Steaming,mappingpiracy
03-03-2002,NA,116.9737,-1.3426667,Boarded,"Balikpapan Anchorage, Indonesia",IDN,IDN,11.49971477,116.9576929,-1.239922784,NA,NA,NA,Anchored,mappingpiracy
04-03-2002,NA,98.7007,3.7836667,Boarded,"Belawan Outer Anchorage, Indoensia",IDN,IDN,2.482068608,98.71062259,3.803778387,NA,Apostolovo,NA,Anchored,mappingpiracy
04-03-2002,NA,159.9667,-9.4166667,Boarded,"Honiara Anchorage, Soloman Islands",SLB,SLB,2.088577954,159.9609481,-9.434665623,NA,Anyamanii,NA,Anchored,mappingpiracy
05-03-2002,NA,-4,5.2931667,Boarded,"Abidjan Outer Anchorage, Ivory Coast",CIV,CIV,1.268660948,-3.999623176,5.30463288,NA,Kerstin,NA,Anchored,mappingpiracy
05-03-2002,NA,118.75,-5.1666667,Attempted,"40nm from coast of Makassar, Indonesia",IDN,IDN,69.46020299,119.3606063,-5.307549738,NA,Polar Duke,NA,Steaming,mappingpiracy
05-03-2002,NA,79.8256,6.9545,Boarded,"Off Mutwai, Sri Lanka",LKA,LKA,2.631921897,79.84815514,6.962144273,NA,Tropie,NA,NA,mappingpiracy
06-03-2002,NA,1.275,6.0416667,Attempted,"Lome Roads, Togo",TGO,TGO,10.1910651,1.271006707,6.133734442,NA,Merkur Delta,NA,Anchored,mappingpiracy
08-03-2002,NA,103.4573,-0.8061667,Hijacked,"Tanjung Balai, Karimun Island, Indonesia",IDN,IDN,1.320173267,103.4475204,-0.799411717,NA,Guan Seng 12 & Yuan Cheng 19,NA,Anchored,mappingpiracy
08-03-2002,NA,-13.2979,8.9564,Attempted,"Off Yelibouya Island, Sierra Leone",SLE,SLE,1.780742963,-13.28844154,8.969468492,NA,Sewa 2,NA,Steaming,mappingpiracy
09-03-2002,NA,27.4578,42.4686667,Boarded,"Bourgas Port, Bulgaria",BGR,BGR,0.5266152524,27.45337975,42.46523672,NA,Blade Runner,NA,Berthed,mappingpiracy
09-03-2002,NA,114.555,-3.3198333,Boarded,"Outer Anchorage, Banjarmasin, Indonesia",IDN,IDN,3.16645206,114.5503036,-3.348077081,NA,Kiani Satu,NA,Anchored,mappingpiracy
10-03-2002,NA,99.4267,4.1633333,Attempted,Malacca Straits,IDN,IDN,72.75145349,99.07391005,3.608994286,NA,Al-Noof,NA,Steaming,mappingpiracy
11-03-2002,NA,101.5,2.5833333,Attempted,Malacca Straits,MYS,MYS,9.820802236,101.5423283,2.661281643,NA,Mogamigawa,NA,Steaming,mappingpiracy
11-03-2002,NA,98.7007,3.7836667,Boarded,"Belawan Anchorage, indonesia",IDN,IDN,2.482068608,98.71062259,3.803778387,NA,Rainier,NA,Anchored,mappingpiracy
13-03-2002,NA,39.2765,-6.8265,Boarded,"Dar Es Salaam Container Terminal, Tanzania",TZA,TZA,0.6087118768,39.28028405,-6.830498956,NA,Kota Sabas,NA,Berthed,mappingpiracy
14-03-2002,NA,102.459,1.8615,Boarded,Malacca Straits,MYS,MYS,20.15338272,102.5688583,2.006415106,NA,Bellatrix,NA,Steaming,mappingpiracy
14-03-2002,NA,-80.7192,-2.2833333,Boarded,"Manta, Ecuador (Located coordinates)",ECU,ECU,11.93446166,-80.71805256,-2.391256954,NA,Golden Aloe,NA,Berthed,mappingpiracy
14-03-2002,NA,-163.9928,17.5284,Hijacked,"High seas off Hawaii, USA",NA,NA,593.7211208,-169.5127661,16.74433015,NA,Full Means No.2,NA,Steaming,mappingpiracy
15-03-2002,NA,89.5765,22.4765,Boarded,"Pussur River Inner Anchorage, Mongla, Bangladesh",BGD,BGD,16.38672588,89.62647546,22.33600495,NA,Suisen,NA,Anchored,mappingpiracy
15-03-2002,NA,89.5765,22.4765,Boarded,"Pussur River Inner Anchorage, Mongla, Bangladesh",BGD,BGD,16.38672588,89.62647546,22.33600495,NA,Suisen,NA,Anchored,mappingpiracy
15-03-2002,NA,3.4223,6.4405,Boarded,"Lagos Anchorage, Nigeria (Used coordinates from other incidents)",NGA,NGA,1.135964785,3.41285241,6.444525458,NA,Erna Oldendorff,NA,Anchored,mappingpiracy
18-03-2002,NA,117.305,-1,Boarded,"Samarinda Outer Anchorage, Indonesia",IDN,IDN,11.41085425,117.235118,-0.924493097,NA,Lok Prakash,NA,Anchored,mappingpiracy
18-03-2002,NA,88.2164,22.0972,Boarded,"Kalpi Anchorage, Hughli River, India",IND,IND,0.4917996701,88.21273848,22.10004304,NA,Bharatidasan,NA,Anchored,mappingpiracy
19-03-2002,NA,116.8072,-1.2561667,Boarded,"Balikpapan, Indonesia",IDN,IDN,1.485680703,116.8173934,-1.247491144,NA,Astro Lyra,NA,Anchored,mappingpiracy
20-03-2002,NA,3.4223,6.4405,Boarded,"Lagos Port, Nigeria (Used coordinates from other incidents)",NGA,NGA,1.135964785,3.41285241,6.444525458,NA,Baltic Trader,NA,Anchored,mappingpiracy
20-03-2002,NA,120.7614,21.991,Hijacked,"80nm from Henstun Town SE, Taiwan",TWN,TWN,3.565325878,120.767426,21.95929597,NA,King Rong Tsai,NA,Steaming,mappingpiracy
21-03-2002,NA,116.8072,-1.2561667,Attempted,"Jetty 5C, Pertamina Terminal, Balikpapan, Indonesia",IDN,IDN,1.485680703,116.8173934,-1.247491144,NA,Torm Anne,NA,Berthed,mappingpiracy
21-03-2002,NA,116.8072,-1.2561667,Attempted,"Jetty 5C, Pertamina Terminal, Balikpapan, Indonesia",IDN,IDN,1.485680703,116.8173934,-1.247491144,NA,Torm Anne,NA,Berthed,mappingpiracy
22-03-2002,NA,107.0687,23.0656667,Boarded,"Vung Tau Outer Anchorage, Vietnam",VNM,CHN,185.6413749,107.7668563,21.52020905,NA,Sweet Lady II,NA,Anchored,mappingpiracy
22-03-2002,NA,88.0923,22.0355,Boarded,"Oil Jetty No.1, Haldia, India",IND,IND,1.816012563,88.08472741,22.02069733,NA,Hermion,NA,Berthed,mappingpiracy
25-03-2002,NA,116.8072,-1.2561667,Attempted,"Balikpapan Coal Terminal, Indonesia",IDN,IDN,1.485680703,116.8173934,-1.247491144,NA,Wadi Alkarnak,NA,Berthed,mappingpiracy
25-03-2002,NA,9.5083,0.2863333,Boarded,"Owendo Anchorage, Gabon",GAB,GAB,0.7524820625,9.505056186,0.292303778,NA,Sea Brilliance,NA,Anchored,mappingpiracy
25-03-2002,NA,103.92,0.755,Hijacked,"Pulau Sitlim Jetty, Indonesia",IDN,IDN,1.971333352,103.9213973,0.772772528,NA,E-Line 3,NA,Anchored,mappingpiracy
27-03-2002,NA,-16.3917,10.0666667,Boarded,"Conakry, Guina",GNB,GIN,109.811548,-16.14500892,11.02895742,NA,Vostochnyy,NA,Steaming,mappingpiracy
28-03-2002,NA,51.6667,15.25,Attempted,Gulf of Aden,YEM,YEM,9.238115348,51.65528405,15.33274974,NA,Big Bang,NA,Steaming,mappingpiracy
28-03-2002,NA,116.6133,-1.9016667,Boarded,"Apar Bay, Indonesia",IDN,IDN,16.33835626,116.4665633,-1.907484633,NA,Diamond Halo,NA,Anchored,mappingpiracy
29-03-2002,NA,91.7667,22.1666667,Boarded,"Berth No.2, Chittagong, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Clover Star,NA,NA,mappingpiracy
29-03-2002,NA,-4,5.2931667,Boarded,"Berth 18, Abidjan Port, Ivory Coast",CIV,CIV,1.268660948,-3.999623176,5.30463288,NA,Advantage,NA,Berthed,mappingpiracy
30-03-2002,NA,0.007,5.6258333,Attempted,"Tema Anchorage, Ghana",GHA,GHA,3.061197502,0.034515821,5.628363348,NA,Petchmanee,NA,Anchored,mappingpiracy
31-03-2002,NA,9.5083,0.2863333,Boarded,"Owendo Mooring Station, Gabon",GAB,GAB,0.7524820625,9.505056186,0.292303778,NA,Tim Buck,NA,Anchored,mappingpiracy
31-03-2002,NA,51.8733,14,Attempted,Gulf of Aden,YEM,YEM,146.5555964,51.36784916,15.2297224,NA,Enalios Titan,NA,Steaming,mappingpiracy
31-03-2002,NA,9.5083,0.2863333,Boarded,"Owendo Mooring Station, Gabon",GAB,GAB,0.7524820625,9.505056186,0.292303778,NA,NA,NA,Anchored,mappingpiracy
31-03-2002,NA,9.5083,0.2863333,Boarded,"Owendo Mooring Station, Gabon",GAB,GAB,0.7524820625,9.505056186,0.292303778,NA,NA,NA,Anchored,mappingpiracy
02-04-2002,NA,8.8117,-0.6466667,Boarded,"Gentil Port Anchorage, Gabon",GAB,GAB,2.968549579,8.787364129,-0.657647394,NA,Torm Cote D'Ivoire,NA,Anchored,mappingpiracy
03-04-2002,NA,76.0833,8.9166667,Boarded,"Off Quilon Port, India",IND,IND,46.89278094,76.44255619,9.145168361,NA,Abouzar-110,NA,Steaming,mappingpiracy
03-04-2002,NA,3.4,6.3,Boarded,"Off Lagos Anchorage, Nigeria",NGA,NGA,10.93816624,3.384532097,6.397691148,NA,Charlotte C,NA,NA,mappingpiracy
05-04-2002,NA,98.775,3.9266667,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,10.05715186,98.7002688,3.875304345,NA,Oronotes,NA,Anchored,mappingpiracy
09-04-2002,NA,-79.8468,-2.4878,Boarded,"14nm, Data Buoy, Guayaquil, Ecuador",ECU,ECU,3.027855073,-79.81963972,-2.485910852,NA,Sea Tiger,NA,Anchored,mappingpiracy
09-04-2002,NA,117.4742,0.0895,Boarded,"Off Bontang Anchorage, Indonesia (Coded as Bontang Port)",IDN,IDN,0.4586093518,117.4755966,0.085598049,NA,Oxfordshire,NA,Anchored,mappingpiracy
10-04-2002,NA,110.4377,1.5856667,Hijacked,"Bintawa Jetty, Kuching, Sarawak, Indonesia",MYS,MYS,4.950592576,110.4655868,1.620550848,NA,SF2-2754,NA,Steaming,mappingpiracy
12-04-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Roads, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Argo,NA,Anchored,mappingpiracy
14-04-2002,NA,9.6667,4.0431667,Boarded,"Douala, Cameroon",CMR,CMR,1.430647464,9.675629102,4.033840236,NA,Guarionex,NA,Berthed,mappingpiracy
16-04-2002,NA,-77.205,-12.1283333,Attempted,"Callao Anchorage, Peru",PER,PER,1.488871853,-77.20439316,-12.11488761,NA,Salamanca,NA,Anchored,mappingpiracy
17-04-2002,NA,99.2682,4.9173,Hijacked,Malacca Straits,MYS,MYS,108.5007795,100.1800236,5.27334219,NA,NA,NA,Steaming,mappingpiracy
17-04-2002,NA,99.2682,4.9173,Hijacked,Malacca Straits,MYS,MYS,108.5007795,100.1800236,5.27334219,NA,NA,NA,Steaming,mappingpiracy
17-04-2002,NA,99.2682,4.9173,Hijacked,Malacca Straits,MYS,MYS,108.5007795,100.1800236,5.27334219,NA,NA,NA,Steaming,mappingpiracy
17-04-2002,NA,99.2682,4.9173,Hijacked,Malacca Straits,MYS,MYS,108.5007795,100.1800236,5.27334219,NA,NA,NA,Steaming,mappingpiracy
17-04-2002,NA,49.65,14.1333333,Attempted,"Off Mukalla, Yemen",YEM,YEM,63.11204056,49.4178166,14.6569278,NA,Idee Fixe,NA,Steaming,mappingpiracy
18-04-2002,NA,44.215,12.3766667,Attempted,Gulf of Aden,YEM,YEM,26.94720652,44.19117272,12.6191267,NA,Svitzer Meridian,NA,Steaming,mappingpiracy
18-04-2002,NA,116.655,-5.715,Boarded,"Adang Bay Roads, Inodnesia",IDN,IDN,135.9994267,115.8580835,-4.779961847,NA,Baytur,NA,Anchored,mappingpiracy
23-04-2002,NA,-46.305,-24.637,Boarded,"Santos Port, Brazil",BRA,BRA,67.33122822,-46.59341387,-24.08953216,NA,Altis P,NA,Anchored,mappingpiracy
24-04-2002,NA,-80.7192,-2.2833333,Boarded,"Manta Anchorage, Guayaquil, Ecuador (Used coordinates from other incidents)",ECU,ECU,11.93446166,-80.71805256,-2.391256954,NA,Maersk La Guaira,NA,Anchored,mappingpiracy
24-04-2002,NA,-80.7192,-2.2833333,Boarded,"Access Channel, Guayaquil, Ecuador (Coded as Guayaquil Port)",ECU,ECU,11.93446166,-80.71805256,-2.391256954,NA,Maersk La Guaira,NA,Anchored,mappingpiracy
24-04-2002,NA,-78.5344,8.5802,Boarded,"Brujas, Bay of Panama",PAN,PAN,0.5502816993,-78.53172767,8.575995184,NA,NA,NA,Steaming,mappingpiracy
24-04-2002,NA,117.2167,-1.05,Boarded,"Senipah, Indonesia",IDN,IDN,9.568356492,117.1639104,-0.981703383,NA,Alloro,NA,Anchored,mappingpiracy
25-04-2002,NA,-81.3333,-1.1666667,Attempted,"Guayaquil, Ecuador",ECU,ECU,47.7528905,-80.91618022,-1.065524768,NA,Seaboard Pioneer,NA,Steaming,mappingpiracy
26-04-2002,NA,110.4738,1.6373333,Boarded,"IOI Berth Sandakan, Malaysia",MYS,MYS,0.6505386775,110.4713648,1.631984768,NA,Jo Clipper,NA,Berthed,mappingpiracy
26-04-2002,NA,110.4738,1.6373333,Boarded,"Tanjong Manis Anchorage, Sarawak, Malaysia",MYS,MYS,0.6505386775,110.4713648,1.631984768,NA,Assets Victory,NA,Anchored,mappingpiracy
27-04-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Anchorage A, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Sabine Eagle,NA,Anchored,mappingpiracy
28-04-2002,NA,-51.9067,-32.235,Boarded,"Rio Grande Outer Anchorage, Brazil",BRA,BRA,17.25924338,-52.0685929,-32.16236745,NA,MOL Sao Paulo,NA,NA,mappingpiracy
02-05-2002,NA,114.9754,-3.9318,Boarded,"Jorong Anchorage, Indonesia",IDN,IDN,11.16005594,115.0603133,-3.985772394,NA,Star Bird,NA,Anchored,mappingpiracy
02-05-2002,NA,0.007,5.6258333,Boarded,"Accra Anchorage, Ghana (Coded as Tema Port)",GHA,GHA,3.061197502,0.034515821,5.628363348,NA,Isola Rossa,NA,Anchored,mappingpiracy
02-05-2002,NA,-58.1717,6.8183333,Attempted,"Demerara River (Golden Grove), Guyana",GUY,GUY,0.3945623814,-58.17369544,6.815375067,NA,Carantee,NA,Anchored,mappingpiracy
05-05-2002,NA,106.9025,-6.0976667,Boarded,"Tanjung Priok Anchorage, Indonesia",IDN,IDN,7.190381219,106.8377385,-6.102715753,NA,Baroness,NA,Anchored,mappingpiracy
05-05-2002,NA,-4,5.2931667,Boarded,"Abidjan, Ivory Coast",CIV,CIV,1.268660948,-3.999623176,5.30463288,NA,NA,NA,Anchored,mappingpiracy
06-05-2002,NA,106.9025,-6.0976667,Boarded,"Tanjung Priok Anchorage, Indonesia",IDN,IDN,7.190381219,106.8377385,-6.102715753,NA,Global Myth,NA,Anchored,mappingpiracy
06-05-2002,NA,107.0687,23.0656667,Boarded,"Vung Tau Outer Anchorage, Vietnam",VNM,CHN,185.6413749,107.7668563,21.52020905,NA,CEC Future,NA,Anchored,mappingpiracy
06-05-2002,NA,80.305,13.1066667,Boarded,"Chennai Channel, India",IND,IND,0.9518745628,80.31373132,13.10578034,NA,S.G.C. Seawind,NA,Steaming,mappingpiracy
09-05-2002,NA,107.0687,23.0656667,Boarded,"Off Mui Vung Tau Anchorage, Vietnam",VNM,CHN,185.6413749,107.7668563,21.52020905,NA,Aliana Princess,NA,Anchored,mappingpiracy
10-05-2002,NA,107.0652,10.2755,Attempted,"Off Mui Vung Tau Anchorage, Vietnam",VNM,VNM,5.797705285,107.0871688,10.32318757,NA,Iran Ershad,NA,Anchored,mappingpiracy
10-05-2002,NA,105.3067,-5.4561667,Boarded,"PT ISAB Wharf, Panjang, Indonesia",IDN,IDN,1.174827798,105.3107202,-5.465997003,NA,Foylebank,NA,NA,mappingpiracy
11-05-2002,NA,46.3833,12.5,Attempted,Gulf of Aden,YEM,YEM,101.3547405,46.31299889,13.41356029,NA,Great Ocean,NA,Steaming,mappingpiracy
11-05-2002,NA,127.744,-1.3185,Attempted,"Molucca Sea, Indonesia",IDN,IDN,4.021710512,127.7410588,-1.354750258,NA,Ogrady,NA,Anchored,mappingpiracy
11-05-2002,NA,117.1383,-0.5401667,Attempted,"Samarinda Anchorage, Indonesia",IDN,IDN,33.74762115,117.2815048,-0.809177342,NA,NA,NA,Anchored,mappingpiracy
12-05-2002,NA,105.1817,0.8333333,Boarded,Indonesia,IDN,IDN,39.84111862,104.8527938,0.975490627,NA,Kota Bintang,NA,Steaming,mappingpiracy
13-05-2002,NA,-81.0672,-1.2758,Attempted,"Isla Del Plata, Ecuador",ECU,ECU,25.11762878,-80.88215084,-1.145765883,NA,Marion Green,NA,Steaming,mappingpiracy
15-05-2002,NA,-58.1875,6.6933,Boarded,"Inner Roads Port of Rome, Guyana (Georgetown coordinates used)",GUY,GUY,13.42973347,-58.16966712,6.813421942,NA,Coral Actinia,NA,Steaming,mappingpiracy
15-05-2002,NA,-58.1875,6.6933,Boarded,"Inner Roads Port of Rome, Guyana (Georgetown coordinates used)",GUY,GUY,13.42973347,-58.16966712,6.813421942,NA,Coral Actinia,NA,Anchored,mappingpiracy
16-05-2002,NA,120.9428,14.5211667,Boarded,"Manila Anchorage, Philippines",PHL,PHL,3.658996985,120.9703882,14.50189851,NA,Eagle Excellence,NA,Anchored,mappingpiracy
20-05-2002,NA,9.6667,4.0431667,Boarded,"Douala, Cameroon",CMR,CMR,1.430647464,9.675629102,4.033840236,NA,Guarionex,NA,Berthed,mappingpiracy
20-05-2002,NA,98.7702,3.9906667,Attempted,"Belawan Outer Anchorage, Indonesia",IDN,IDN,13.37380616,98.6766198,3.914546933,NA,Asian Emperor,NA,Anchored,mappingpiracy
21-05-2002,NA,103.7617,1.1283333,Attempted,Singapore Straits,SGP,IDN,15.72950736,103.8016057,1.264797268,NA,Volvox Hansa,NA,Steaming,mappingpiracy
21-05-2002,NA,103.795,1.155,Attempted,Singapore Straits,SGP,IDN,12.16304641,103.8016057,1.264797268,NA,Queen of Penta Ocean,NA,Steaming,mappingpiracy
