date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
29-01-2009,NA,108.425,-6.1733,Boarding,"Balongan Anchorage, Indonesia",IDN,IDN,10.80147273,108.3602691,-6.246400945,NA,Elka Athina,NA,Anchored,mappingpiracy
29-01-2009,NA,44.175,12.4617,Attempted,Gulf of Aden,YEM,YEM,17.31935131,44.16911869,12.61815013,NA,Eleni G,NA,Steaming,mappingpiracy
01-02-2009,NA,107.0167,10.5667,Boarding,"Ho Chi Minh City Mooring Buoys RQ2, Vietnam",VNM,VNM,0.721780757,107.0114038,10.56281159,NA,Bossclip Trader,NA,Anchored,mappingpiracy
06-02-2009,NA,-77.205,-12.025,Boarding,"Callao Anchorage No.1, Peru",PER,PER,5.233874077,-77.16649329,-12.05331797,NA,CSAV Maresias,NA,Anchored,mappingpiracy
08-02-2009,NA,-38.6738,-12.8863,Boarding,"Off Itaparica Marina, Brazil",BRA,BRA,1.7866969,-38.68346107,-12.87322357,NA,Pico Alto,NA,Anchored,mappingpiracy
09-02-2009,NA,82.3667,17.0167,Boarding,"Kakinada Lightering Anchorage, India",IND,IND,6.727231826,82.31169681,17.04661693,NA,Port Shanghai,NA,Anchored,mappingpiracy
10-02-2009,NA,5.7833,5.9833,Attempted,"Off SE of Pennington Terminal, Nigeria",NGA,NGA,50.79110201,5.485118035,5.634344794,NA,Aramis,NA,Steaming,mappingpiracy
11-02-2009,NA,48.2817,12.9917,Attempted,"58NM South of Balhaf, Gulf of Aden",YEM,YEM,108.6065368,48.18873132,13.96914297,NA,Polaris,NA,Steaming,mappingpiracy
11-02-2009,NA,54.8467,10.65,Attempted,"108NM SE of Socotra Island, Somalia",YEM,YEM,203.3590048,54.14049789,12.3513443,NA,Ocean Diamond,NA,Steaming,mappingpiracy
12-02-2009,NA,49.15,13.15,Attempted,Gulf of Aden,YEM,YEM,110.4088063,48.69581139,14.04360586,NA,Jolbos,NA,Steaming,mappingpiracy
12-02-2009,NA,104.2403,1.301,Boarding,"Off Tanjung Bulat, Malaysia",MYS,MYS,5.517568326,104.2192489,1.346177476,NA,Arya Payam,NA,Anchored,mappingpiracy
12-02-2009,NA,47.77,12.7333,Attempted,Gulf of Aden,YEM,YEM,109.6300573,47.39820397,13.65485261,NA,Prem Divya,NA,Steaming,mappingpiracy
14-02-2009,NA,3.3167,6.25,Boarding,"Lagos Entrance, Nigeria",NGA,NGA,15.67501042,3.326182488,6.391424872,NA,Histria Tiger,NA,Anchored,mappingpiracy
14-02-2009,NA,-77.1667,-12.5,Boarding,"Callao Anchorage, Peru",PER,PER,34.41965362,-77.0172013,-12.22576263,NA,CSAV Santos,NA,Anchored,mappingpiracy
14-02-2009,NA,39.3333,-6.7167,Boarding,"Dar Es Salaam Roads, Tanzania",TZA,TZA,6.000651061,39.28003991,-6.727146092,NA,Safmarine Zambezi,NA,Anchored,mappingpiracy
15-02-2009,NA,104.1683,1.295,Boarding,"Off Tanjung Penyusup, Malaysia",MYS,MYS,5.919000016,104.1740829,1.348211981,NA,Mandakini,NA,Anchored,mappingpiracy
16-02-2009,NA,99.2682,4.9173,Boarding,Malacca Straits,MYS,MYS,108.5007795,100.1800236,5.27334219,NA,Majullah Jasmine,NA,Steaming,mappingpiracy
18-02-2009,NA,-77.1667,-12.5,Boarding,"Callao Anchorage No.12, Peru",PER,PER,34.41965362,-77.0172013,-12.22576263,NA,Norasia Polaris,NA,Anchored,mappingpiracy
19-02-2009,NA,99.1005,5.175,Boarding,Malacca Straits,MYS,MYS,120.0995326,100.1789657,5.277980861,NA,MLC Nancy 5 & Miclyn 3316,NA,Steaming,mappingpiracy
19-02-2009,NA,52.9167,4.55,Attempted,East Coast of Somalia,SOM,NA,464.4641656,49.07129968,6.219916083,NA,Thai Union 1,NA,Steaming,mappingpiracy
21-02-2009,NA,53.7183,14.5183,Attempted,Gulf of Aden,YEM,YEM,200.7439487,53.51894586,12.71435067,NA,Bahia,NA,Steaming,mappingpiracy
22-02-2009,NA,47.022,12.5663,Hijacked,Gulf of Aden,YEM,YEM,101.7445262,46.70069421,13.43032461,NA,Saldanha,NA,Steaming,mappingpiracy
22-02-2009,NA,82.3877,17.0273,Boarding,"Kakinada Anchorage, India",IND,IND,7.028912148,82.34205163,17.07318757,NA,Janesia Asphalt I,NA,Anchored,mappingpiracy
22-02-2009,NA,6.7708,3.9935,Attempted,"20.5NM Off Onne, Nigeria",NGA,NGA,38.20052499,6.774587436,4.338934637,NA,Khatanga,NA,Steaming,mappingpiracy
24-02-2009,NA,-77.1967,-12.02,Boarding,"Callao Anchorage No.1, Peru",PER,PER,4.93993971,-77.16649329,-12.05331797,NA,CSCL Sao Paulo,NA,Anchored,mappingpiracy
24-02-2009,NA,49.7,13.8667,Attempted,Gulf of Aden,YEM,YEM,90.68060465,49.00367272,14.32477448,NA,Lia,NA,Steaming,mappingpiracy
25-02-2009,NA,49.1583,13.14,Attempted,Gulf of Aden,YEM,YEM,111.8002123,48.69581139,14.04360586,NA,Yan Dang Hai,NA,Steaming,mappingpiracy
26-02-2009,NA,43.5167,12.1833,Attempted,"Straits of Bab El Mandeb, Red Sea",DJI,DJI,11.60836051,43.41138757,12.16665274,NA,Diana C,NA,Steaming,mappingpiracy
27-02-2009,NA,76.25,9.9667,Boarding,"Cochin Anchorage, India",IND,IND,0.427665274,76.25147546,9.963120835,NA,Ganda,NA,Anchored,mappingpiracy
02-03-2009,NA,45.55,12.15,Attempted,Gulf of Aden,YEM,YEM,86.24448117,45.05860436,12.76203034,NA,Pro Alliance,NA,Steaming,mappingpiracy
03-03-2009,NA,48.7167,13.0333,Attempted,Gulf of Aden,YEM,YEM,109.0831258,48.46876061,13.98895905,NA,Courier,NA,Steaming,mappingpiracy
04-03-2009,NA,44.165,12.2983,Attempted,Gulf of Aden,YEM,YEM,35.38656476,44.16911869,12.61815013,NA,Consul Pope,NA,Steaming,mappingpiracy
05-03-2009,NA,65.4667,7.9333,Attempted,"900NM Off Somalia, Indian Ocean",IND,NA,802.2701211,72.17269942,10.80923086,NA,Prabhu Daya,NA,Steaming,mappingpiracy
07-03-2009,NA,82.3583,16.9917,Boarding,"Kakinada Anchorage, India",IND,IND,4.023705386,82.34888757,16.95648835,NA,Magic,NA,Anchored,mappingpiracy
08-03-2009,NA,107.1283,10.265,Boarding,"Vung Tau Anchorage, Vietnam",VNM,VNM,7.856392874,107.0871688,10.32318757,NA,Olympian Racer,NA,Anchored,mappingpiracy
09-03-2009,NA,58.7183,8.085,Attempted,Off Somalia,YEM,NA,673.1213454,54.52792684,12.5374461,NA,Shanghai Venture,NA,Steaming,mappingpiracy
10-03-2009,NA,59.1633,8.75,Attempted,"385NM SE of Socotra Island, Somalia",YEM,NA,657.6071232,54.54029382,12.55023835,NA,Mar Reina,NA,Steaming,mappingpiracy
11-03-2009,NA,49.7383,13.275,Attempted,"88NM Off Al Mukalla, Gulf of Aden",YEM,YEM,137.5402112,48.85254968,14.16697826,NA,Atalanta,NA,Steaming,mappingpiracy
11-03-2009,NA,46.55,-4.0333,Attempted,"About 360NM SE of Mogadishu, Somalia",SYC,NA,585.9426313,46.31519616,-9.326429946,NA,Chong Chon Gang,NA,Steaming,mappingpiracy
11-03-2009,NA,3.4292,6.33,Boarding,"Lagos Anchorage, Nigeria",NGA,NGA,8.969984992,3.384532097,6.397691148,NA,Emirates Swan,NA,Anchored,mappingpiracy
13-03-2009,NA,58.8333,7.1833,Attempted,Off Somalia,YEM,NA,757.3254735,54.52792684,12.5374461,NA,Felipe Ruano,NA,Steaming,mappingpiracy
14-03-2009,NA,49.2917,13.675,Attempted,"47NM Off Al Mukalla, Gulf of Aden",YEM,YEM,72.21626529,48.85254968,14.16697826,NA,Diamond Falcon,NA,Steaming,mappingpiracy
15-03-2009,NA,91.7767,22.1783,Boarding,"Chittagong Anchorage 'C' , Bangladesh",BGD,BGD,3.750278348,91.81299889,22.18032461,NA,OEL Singapore,NA,Anchored,mappingpiracy
16-03-2009,NA,43.425,12.5567,Attempted,"Straits of Bab El Mandeb, Red Sea",YEM,YEM,8.428657862,43.43580163,12.63214753,NA,Northern Star,NA,Steaming,mappingpiracy
16-03-2009,NA,51.791,-8.1854,Hijacked,"Enroute from Seychelles to Madagascar, Off Southern Somalia",SYC,SYC,167.6716882,52.74341882,-7.004082941,NA,Serenity,NA,Steaming,mappingpiracy
19-03-2009,NA,47.35,12.5833,Hijacked,Gulf of Aden,YEM,YEM,112.6504635,47.16684004,13.58559805,NA,Titan,NA,Steaming,mappingpiracy
20-03-2009,NA,42.4633,13.71,Attempted,Southern Red Sea,ERI,ERI,24.13281219,42.28842207,13.57461172,NA,Valle di Aragona,NA,Steaming,mappingpiracy
20-03-2009,NA,49.2167,13.1667,Attempted,Gulf of Aden,YEM,YEM,112.1743025,48.70183353,14.04669831,NA,Iasonas,NA,Steaming,mappingpiracy
20-03-2009,NA,45.075,-7.8633,Attempted,Off Somalia,SYC,SYC,209.4693361,46.20736738,-9.385511977,NA,Ryu Gyong,NA,Steaming,mappingpiracy
21-03-2009,NA,50.4167,4.1833,Boarding,145NM East of Somalia Coast,SOM,SOM,243.1229351,48.64673913,5.480047919,NA,Al Rafiquei,NA,Steaming,mappingpiracy
22-03-2009,NA,52.186,-2.7667,Attempted,"About 490NM SE of Mogadishu, Somalia",SYC,SYC,319.9098764,53.33399499,-5.420179946,NA,Jasmine Ace,NA,Steaming,mappingpiracy
22-03-2009,NA,51.1883,-2.4467,Attempted,"About 433NM SE of Mogadishu, Somalia",SYC,SYC,406.0631155,53.33399499,-5.420179946,NA,MSC Denisse,NA,Steaming,mappingpiracy
22-03-2009,NA,50.225,-2.245,Attempted,"About 380NM SE of Mogadishu, Somalia",SYC,NA,492.438004,53.33399499,-5.420179946,NA,Patanassa,NA,Steaming,mappingpiracy
23-03-2009,NA,50.8167,2.4667,Attempted,"212NM Of Mogadishu, Somalia",SOM,NA,387.3066398,47.94849694,4.4570987,NA,Ryu Gyong,NA,Steaming,mappingpiracy
